,tweet_id,airline,text,sentiment,pred
219,5.696300509721436e+17,United,@united you guys are complete ass,0.0,0
220,5.69266206596735e+17,Southwest,@SouthwestAir replacing @vitaminwater with beer! Bravo!👏👏 Cheers! 🍻🍻 @Leinenkugels @DosEquis @FatTire,2.0,2
221,5.6989298071201376e+17,Delta,@JetBlue Mark T.  in Austin was great handling my bag issue.  #thanks,2.0,2
222,5.702612255206892e+17,Southwest,@SouthwestAir I booked a flight on my phone and then never got a confirmation email. How would I go about getting that?,0.0,1
223,5.699940901479096e+17,American,@AmericanAir No worries at all. Y’all have a good one!!,2.0,2
224,5.688568465235026e+17,Southwest,"@SouthwestAir 4 hour delay in ATL due to ""air traffic control""....love missing an entire day of my vacation #unhappycustomer #mytimeismoney",0.0,0
225,5.678073334983557e+17,Delta,"@JetBlue It's for me, I spoke with a rep on the phone who suggested I ""Voice a concern"" via ""Email us"" on your site. I did a few moments ago",0.0,1
226,5.6809344382369376e+17,United,"@united I have a flight from omaha to chicago (en route to NYC) and they are seating me and my partner separate, please fix this res# ILC0HP",0.0,1
227,5.6992729990844416e+17,Delta,.@JetBlue this is enough for me to stop flying JetBlue.,0.0,0
228,5.689088387844752e+17,Southwest,@SouthwestAir @TheEllenShow @Imaginedragons this job interferes w/Ellen Show &amp; concerts! will alway treasure my @LiveAtFirefly experience!,2.0,2
229,5.6967165939469926e+17,American,@AmericanAir at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF?,0.0,0
230,5.6998013734670746e+17,Southwest,@SouthwestAir Why do you have to be 18 😭,0.0,1
231,5.702719045080924e+17,American,Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.,2.0,2
232,5.697106276497613e+17,United,@united your worker told us not to call because we'd be talking to someone in Thailand...,0.0,0
233,5.678443626016973e+17,United,"@united She met me from customer service at the arrival of flight UA3787 PVD-IAD. Thanks, you guys have really handled this storm!",2.0,2
234,5.70036327825195e+17,American,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,0.0,0
235,5.697188020296663e+17,American,@AmericanAir @nrosenb1 it says changes can't be made online,0.0,0
236,5.701795621743288e+17,American,"@AmericanAir LAX-OGG-LAX using hard earned miles and was given lousy service, faulty seats on both legs and damaged bag. Your customer care",0.0,0
237,5.692748013884252e+17,United,@united you have failed so uncontrollably today that it's beyond repair. I'm beyond livid with your absolute disregard to operations.,0.0,0
238,5.684238487329914e+17,US Airways,@USAirways that's it?!?!?,0.0,0
239,5.682203133700137e+17,Southwest,"@SouthwestAir Thanks for replying, I sen't my conf #! I love aviation and Southwest and all I wanted for my 18th was to fly SWA for the day!",2.0,2
240,5.696831114049085e+17,US Airways,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,0.0,0
241,5.685685932622316e+17,United,"@united got it right with the safety demonstration! Corporate but funny, reserved but NOT CORNY  as a… http://t.co/lwOtKIEKGU",2.0,2
242,5.688540825360016e+17,United,@united why do I have to go thru the details of the flight I want w/ the recording to then repeat ALL when a real person gets on the line?,0.0,0
243,5.688812917660344e+17,Southwest,@SouthwestAir what about for us that cant get to the states they are playing for the hunt? Any DestinationDragons tickets left?Even just one,1.0,1
244,5.7019387076981146e+17,American,@AmericanAir Requiring customers to fill out all the contact information each time seems designed to prevent or limit interaction.,1.0,0
245,5.686201038953677e+17,Delta,@JetBlue I'm so ready to see N598JB n N775JB on my Island but on a weekend to capture it,1.0,1
246,5.7026977459422406e+17,American,@AmericanAir @lpalumbo what weather sun is out,0.0,1
247,5.678220989507912e+17,US Airways,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap,0.0,0
248,5.699937823111987e+17,United,@united My favorite way to travel! Thank you! http://t.co/vGN2X1ckg0,2.0,2
249,5.6962169890502246e+17,US Airways,@usairways @AmericanAir LAX connect from term 6 to term 4.  55min layover due to delay. US755-AA2595. Is this realistic? Can 2595 be held?,0.0,0
250,5.6928689740467e+17,Southwest,.@SouthwestAir  I finally hung up after 2 hours and was not able to get the flight I needed. #stuckintampa 😞,0.0,0
251,5.693438823890166e+17,Delta,@JetBlue do bags still fly for free anymore?,1.0,1
252,5.6844189940258406e+17,Southwest,@SouthwestAir I got a phishing email claiming to be from Southwest. I can forward to you if you'd like to investigate.,1.0,1
253,5.677555423625912e+17,US Airways,@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?,1.0,0
254,5.689810792787517e+17,US Airways,"@USAirways - the worst! Hold time crazy, agents horrible, no accountability! #USAIRsucks",0.0,0
255,5.6884343910792e+17,Southwest,"@SouthwestAir understood. Just frustrating, you buy early bird check on the day they go on sale at 6:30am and get mid 'b'. Feel ripped off.",0.0,0
256,5.69541591586644e+17,United,@united.  Pls hold UA2066 for 9 cnx pax frm UA6194.  All runners.  A 5 min hold will save 2 fam frm miscnx.  Pls. Twitter is watching.,0.0,1
257,5.697868090282557e+17,American,@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?,0.0,0
258,5.7007074056699085e+17,Delta,@JetBlue #1680 Super smooth flight and landing. Nicely done.,2.0,2
259,5.686344675872645e+17,US Airways,"@USAirways that's incorrect. Four people, last flight of the night, with our bags. #horriblecustomerservice",0.0,0
260,5.6966906220633286e+17,American,@AmericanAir @kaps12 this is an international airline that experienced record profits last quarter. But they can't staff a call center,0.0,0
261,5.699646273056032e+17,US Airways,@USAirways sorry I didn't realize I wasn't following you,1.0,1
262,5.696250141793772e+17,US Airways,@USAirways Can you guys please give an update?  Been sitting on Tarmac on flight 601 yet the website still says it's on time?,1.0,0
263,5.678583735274701e+17,Southwest,@SouthwestAir Black History Commercial is really sweet. Well done.,2.0,2
264,5.699852889922642e+17,US Airways,@USAirways PLANS CHANGED! IS THAT WHAT U CALL NOT BEIN ABLE 2 PARK ON TIME PLANES W A 2 HR LAYOVER N B ABLE 2 MAKE UR CONNECTION! #seriously,0.0,0
265,5.6966425052176384e+17,United,"@united can I get on a stand by list from ASE to ORD? I'm the only poor person in Aspen, that's why I'm asking for standby on twitter.",0.0,1
266,5.6886085732663706e+17,Southwest,@SouthwestAir  when is the next flight with free cocktails ?,1.0,1
267,5.693402009349693e+17,United,@united we will be at the airport first thing in the morning,1.0,0
268,5.6890320801543366e+17,US Airways,"@USAirways it MIGHT have went through. No confirmation. ""Please wait"" then same form.",1.0,0
269,5.678810966475694e+17,US Airways,@USAirways thanks! It's hectic for everyone but their actions don't represent the company well IMO,0.0,0
270,5.686257492146422e+17,United,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got Cancelled Flightled",0.0,0
271,5.682436001962967e+17,Delta,@JetBlue #ClosePWCS please just tweet this🙏🙏❤️ I fly jetblue every time btw😏,2.0,1
272,5.680824543361516e+17,Southwest,@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews,1.0,1
273,5.6971534125910426e+17,American,@AmericanAir it looks like a mistake,0.0,0
274,5.7024776370486886e+17,US Airways,@USAirways like they will call me? I'v been trying since yesterday and no one is answering...,0.0,0
275,5.695095200341565e+17,US Airways,@USAirways Thank you glad to be home. There were lots of delays with the plane and flight crew didn't show up. It was very frustrating.,0.0,0
276,5.6891488872844896e+17,Delta,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning",1.0,0
277,5.699846828733522e+17,Southwest,Never got to the strip that fast before. Stoked for special @Imaginedragons show tonight! Thx again @SouthwestAir! http://t.co/ToPqmVqnJp,2.0,2
278,5.696234157678714e+17,US Airways,@USAirways he is 8 months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted,0.0,0
279,5.6957500324867686e+17,Virgin America,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",0.0,1
280,5.691580304048005e+17,US Airways,@USAirways @franchise02 my friend has been on hold for 1.5 hours and still counting!,0.0,0
281,5.681760785959854e+17,United,"@united   sent DM last week, re: suit regarding your error. No response was given. Please Answer DM or tell me who to send suit to....",1.0,0
282,5.700848711016612e+17,US Airways,@USAirways  My tweet gets me a response to email dmsc@usairways.com,1.0,1
283,5.685854215185449e+17,United,@united this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane.  Someone is compensating me,0.0,0
284,5.696335457374904e+17,United,@united I'll let you know week after next when I do another coast-coast RT again.,1.0,1
285,5.6987981806350746e+17,US Airways,"@USAirways @AmericanAir at 9:05am after the plane left: ""why were there no agents and why were the doors closed so early?""",0.0,0
286,5.698740433959034e+17,United,@United to start daily #B777-200ER flights from #Newark to #Frankfurt @airport_fra replacing #B767-400ER on 2JUL #avgeek,1.0,1
287,5.677962476727214e+17,United,@united Currently on standby to Lax then it is a 2 hour ride to Palm Springs. Long day starting at a snowy 3:30 am in philly.,1.0,0
288,5.68457761366782e+17,Southwest,@SouthwestAir Yes I know that. Also noticed you offer A list boarding after A60. So your programs are too popular.,2.0,1
289,5.6959497394920646e+17,US Airways,@USAirways @united each says the other has my luggage. On hold almost 3.5 hrs with @USAirways. @united hung up 3x. http://t.co/dr5oCtp1DY,0.0,0
290,5.698953444581704e+17,Southwest,@SouthwestAir @LukeWyckoff: her name is Jane and she wanted was a call. 617-653-3040,1.0,1
291,5.696135236485325e+17,American,"@AmericanAir, I've been booked on the wrong flight! And now PE desk has a wait of more than 2 hours?!",0.0,0
292,5.6969434377619456e+17,Southwest,@SouthwestAir luv my companion pass!,2.0,2
293,5.6989985999569306e+17,US Airways,@USAirways We have submitted the customer relations form and await your response!,1.0,1
294,5.6789963483369056e+17,Southwest,"@SouthwestAir update 35 minutes into this pilot has turned off a/c. No longer freezing, but we are enjoying waiting for reload of all bags",2.0,0
295,5.6991480833983686e+17,American,@AmericanAir because your plane's toilet wasn't working and they needed gas. This is flight 1081 leaving Dulles going to LAX. Do some...,0.0,0
296,5.6866426650248e+17,Southwest,@SouthwestAir was fantastic! That's the best flight service I've ever had.,2.0,2
297,5.685652728245821e+17,Southwest,@SouthwestAir done.0,1.0,1
298,5.697017945671639e+17,American,@AmericanAir one staff on desk. Now been queuing for over an hr.,0.0,0
299,5.694313071529533e+17,United,".@united I wouldn't describe feces sprinkled in your bathroom as an inconvenience. To help, you might find my baggage you lost &amp; return it.",0.0,0
300,5.67773176031146e+17,Delta,@JetBlue I'll give u a chance but I don't think I'll fall for it #backtodelta,0.0,0
301,5.682040429643325e+17,United,@united thnx,2.0,2
302,5.694151099335312e+17,United,@united an inconvenience is a weather delay. Your pilot deciding to waste enough time so the FAA wouldn't let him fly is negligence.,0.0,0
303,5.700086124262892e+17,Southwest,@SouthwestAir  Just left there  Friday!,1.0,1
304,5.6967613825304986e+17,Delta,@JetBlue Ok. Thanks for your help.,2.0,2
305,5.693611077452636e+17,Southwest,@SouthwestAir what happend? Why did flight #668 get Cancelled Flighted for 2/22..I was on hold for over an hour and no help,0.0,0
306,5.698100577953914e+17,US Airways,"@USAirways. wow, awful customer service.",0.0,0
307,5.687680288312893e+17,Delta,@JetBlue   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue,0.0,0
308,5.697584829890848e+17,US Airways,@USAirways you guys should be nice and just give your routes to jet blue and southwest.  At least they treat their customers properly.,0.0,0
309,5.698178594063524e+17,US Airways,@USAirways then she had to get her own hotel so ur agents did nothing to help and to top it off you sent her luggage on the wrong flight!!!,0.0,0
310,5.68889e+17,Southwest,@SouthwestAir  after 38 minutes on the phone I'm given another number to call now still on hold with them. http://t.co/1ZT2kEe8up,0.0,0
311,5.69891267666006e+17,Southwest,@SouthwestAir to end its daily #B737-700 flights from #Washington Reagan to #FtMyers on 8AUG #avgeek,1.0,1
312,5.6789949288574566e+17,Virgin America,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,1.0,1
313,5.685717722510828e+17,Virgin America,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer",1.0,1
314,5.681559338320445e+17,Delta,@JetBlue okay. The new screens are laptop-large &amp; real nice &amp; the wifi is appreciated. Thanks god for this tiny lil man in the middle seat.,2.0,2
315,5.697428767933728e+17,American,@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out,0.0,0
316,5.697240566451405e+17,United,"@united tried a different flight IAH-MNL 4/1/15-4/17/15, 6 flights are advertised for $1038 but are not bookable (due to partner error).",0.0,1
317,5.678691910022636e+17,Southwest,@SouthwestAir what are the chances you will be Cancelled Flighting all flights in and out of Nashville again?,0.0,1
318,5.680420466085806e+17,Southwest,@SouthwestAir CEO discusses possibilities of NHL Vegas arena naming rights http://t.co/t3E4SH5xNg @SMUSportMgt #sportsbiz,1.0,1
319,5.7029022058902726e+17,American,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",0.0,0
320,5.68172923531481e+17,Delta,@JetBlue I would go to Las Vegas. It is gorgeous and I go there every year and I fly with you guys Vegas is gorgeous &amp; so much to do there.🌴,2.0,2
321,5.699344572154102e+17,American,"@AmericanAir Hahaha.... ""Meanwhile in Russia....""",1.0,1
322,5.6885737493460166e+17,United,@united I think you should board from the back of the plane #whatstheholdup #CHItoCLE,1.0,0
323,5.696443350140928e+17,American,@AmericanAir Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish,0.0,0
324,5.6995347564099584e+17,American,"@AmericanAir That's good, I'd expect that but I can't get through on the phone to make any changes. Can I change it online?",1.0,1
325,5.68244663154393e+17,United,"@united you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy",0.0,0
326,5.691598144268534e+17,Southwest,@SouthwestAir I will never choose @USAirways over you again! #getmeoffthisbird,0.0,0
327,5.678479669895086e+17,US Airways,@USAirways been delayed three times now finally boarded. Been waiting 20 minutes. Now being told the plan has to be completely powered down.,0.0,0
328,5.693685322421453e+17,US Airways,@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald,0.0,0
329,5.698699782179144e+17,US Airways,"@USAirways Will tweet all day until I get 
a live cust rep. I will make sure the world knows you don't care about your customers health.",0.0,0
330,5.68971982554964e+17,Southwest,@SouthwestAir is making dreams come true with their #DestinationDragons scavenger hunt! You can win a chance to see Imagine Dragons! Go!,2.0,2
331,5.681164309666488e+17,Southwest,"@SouthwestAir why would I want to when the last time I did, you screwed me out of my early boarding that I PAID FOR.",0.0,0
332,5.691290498613043e+17,Southwest,@SouthwestAir so why is every single flight out of @PortColumbusCMH Cancelled Flightled for only your airline?,0.0,0
333,5.681283875767624e+17,United,"@united my plane sounds like  a DJ  scratching is this normal? If so, will this eventually be a new entertainment fee.",0.0,0
334,5.69187853412012e+17,United,@united Hate when I get bumped out of the seat I've selected (&amp; empty row) and moved to another seat (non-empty). #1K #flt803 #nonupgrade!,0.0,0
335,5.688349023655034e+17,US Airways,@USAirways i got through and am able to switch my flight with no charge. Thank you,2.0,2
336,5.701464675429335e+17,American,@AmericanAir or at the very least an explanation on why no one told me my flight was Cancelled Flightled!,0.0,0
337,5.677271590963856e+17,US Airways,@USAirways  thanks I hope I get to my destination,1.0,2
338,5.684511382211666e+17,US Airways,@USAirways got rebooked. Sent to A9. Wrong gate! Traveled back to B13 for correct flight. #tired&amp;frustrated,0.0,0
339,5.701216730991904e+17,American,@AmericanAir Cancelled Flightled flight from fresno then rebooked for LAX now flight Cancelled Flightled again and its midnight with no more hotel available???,0.0,0
340,5.6882579761364576e+17,Southwest,@SouthwestAir how do I go on the scavenger hunt if I'm in Boston?,1.0,1
341,5.697181625954263e+17,American,@AmericanAir Got my bags this morning! Thanks!,2.0,2
342,5.7008544827133536e+17,United,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.,0.0,0
343,5.6992784366636646e+17,American,@AmericanAir @EdPlotts don't bother trying to get anywhere with their customer service team either as take 2+ months and counting to reply,0.0,0
344,5.69542242983125e+17,Delta,@JetBlue Landing! As usual great flight wiyh a great crew. Hello sunny West Palm Beach ! #jetbluerocks,2.0,2
345,5.700431995965317e+17,American,@AmericanAir im still on hold...,0.0,0
346,5.699487103707177e+17,Delta,This shits gotta stop RT @JetBlue: Our fleet's on fleek. http://t.co/PEQ90pqMpp,0.0,0
347,5.6778264597562566e+17,US Airways,"@usairways Yes. Works in Firefox. 

Can do everything but finish purchase. Button turns gray, never submits. For a couple weeks now.",0.0,0
348,5.696828773000233e+17,US Airways,@USAirways 1st flight with U.S. Air Plane had mechanical issues. Wait 90 minutes for help from customer service. No help from management,0.0,0
349,5.6962999012952064e+17,United,@united thanks gate agent extraordinaire Seau Fong for helping me get re-booked out of Boise and (hopefully) home to NYC sometime tonight!,2.0,2
350,5.6922378863982176e+17,Virgin America,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,0.0,0
351,5.7027722191664736e+17,Southwest,@SouthwestAir and now our arrival is delayed nearly 5hours. Yeah an entire day in an airport is not my idea of a stress less vacation #fail,0.0,0
352,5.688490585230336e+17,Southwest,@SouthwestAir  Please Help. We really want to fly with you. #guessweflyingdelta,1.0,1
353,5.6929785045610906e+17,Delta,@JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know,2.0,0
354,5.67812402764374e+17,Virgin America,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,2.0,2
355,5.678527049800172e+17,United,@united you guys suck. You delay flights but can't hold the connectors 10 minutes??? #WorstAirlineEver,0.0,0
356,5.686276199916503e+17,United,"@united Surprised to go from 1K last year to nothing this year. What happened to the ""soft landing"" policy of no more than 1 level?",0.0,0
357,5.702325332725678e+17,United,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,0.0,0
358,5.6897412003087565e+17,US Airways,@USAirways trying to change flight because of airline travel advisory. on hold for 45 mins. Help!,0.0,0
359,5.696289702677053e+17,Southwest,@SouthwestAir your wifi is angering me with its slowness,0.0,0
360,5.69664e+17,American,@AmericanAir pls tell me how to get a person on the phone asap,0.0,0
361,5.6786312147953664e+17,United,@united instead of Bourbon street how about #quiet #planes #SaveTheDiagonals,0.0,1
362,5.682010027316224e+17,Delta,@JetBlue #JetBlueBOS What's up with luggage for Flt 790 DCA-BOS?  Pax waiting for 30 min for bags...no show. Carousel 6 signs not updating.,0.0,0
363,5.695244973778616e+17,US Airways,@USAirways On re-accommodation number Lisa (Liza?) in Raleigh was very helpful,2.0,2
364,5.7028354412528845e+17,American,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,0.0,0
365,5.68492016587436e+17,Delta,@JetBlue Does @AirCanada not take fraud as seriously?,0.0,0
366,5.7028063794642125e+17,American,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,0.0,0
367,5.690493913375785e+17,United,@united yes there is when you keep getting the same robotic answer.,0.0,0
368,5.681296612274995e+17,United,@United UA1740. As the inbound flight dep time gets closer you push it back 15 min. You've been doing this for 2 hrs.,0.0,0
369,5.6826307978960896e+17,United,@united get a clue. I am a 1K/2mm miler and that is the response you give?,0.0,0
370,5.69477692166316e+17,Virgin America,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,0.0,0
371,5.6863451588478976e+17,Delta,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,0.0,0
372,5.69724705063596e+17,United,@united does asap mean two hours worth of delay and a return to the terminal to count the luggage a third time? #gottogetbetter,0.0,0
373,5.702868417373184e+17,American,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,0.0,0
374,5.678226136087184e+17,United,@United I'm hoping we don't miss our LAX - ITO connection. Not looking forward to being stuck at LAX overnight with our team....AGAIN!,0.0,0
375,5.687995436989358e+17,Delta,@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air,1.0,2
376,5.6953148490377216e+17,United,"@united It was 3387. But we helped you with the weight issue, took your vouchers, and hopped on a @Delta flight instead. #winwin",2.0,1
377,5.688888068055122e+17,Southwest,@SouthwestAir rules.,2.0,1
378,5.679052670330552e+17,United,@united RTB&gt;IAH 2/17 First class. My wife (Global Services) and I had headaches due to our neighbors smoking e cigarettes. Contact me pls,0.0,1
379,5.6844374261030496e+17,Southwest,@SouthwestAir please please please choose me to go see @Imaginedragons   #DestinationDragons,1.0,1
380,5.6855471993484486e+17,Delta,"@JetBlue but thank you! Love, an anxious flyer.",2.0,2
381,5.677541362557256e+17,United,@united the refund request functionality on http://t.co/5IMDckODfx is broken.i get a time out error.,0.0,0
382,5.678690096616653e+17,United,"@united be  ""Chicago's hometown airline"" care about your neighbors #SaveTheDiagonals #FlyQuiet #ORDNoise",1.0,1
383,5.678617278338949e+17,United,@united mechanical issues causes delay and connecting plane at ORD only needed to wait 10 min for them. Refused and left early instead. Wtf,0.0,0
384,5.684603955448627e+17,Southwest,@SouthwestAir no flights to HRL :( is this a limited route?,0.0,1
385,5.702470271177974e+17,United,@united it was credit from my last trip that never came in the mail!,0.0,0
386,5.702914311952056e+17,American,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",0.0,0
387,5.6990872277815706e+17,American,"@AmericanAir long mait. Repair wait at gate - Capt Said ""paperwork formality""- forced to check bag rudely-returning CC reader doesn't work",0.0,0
388,5.6929825141896e+17,United,@united having to pay for a hotel room in Cleveland because of last minute Cancelled Flightled connecting flight. Booked through united..Unimpressed!,0.0,0
389,5.682031247600558e+17,Delta,@JetBlue Walked down the hall to Carousel 8...found all bags sitting there. Still no words from crew...signage still not updated,0.0,0
390,5.6787143958543565e+17,United,@united Hours on the phone...hung up on...all I want is to be on a different flight (same day) that has an open seat. #greatservice,0.0,0
391,5.6843864559138406e+17,US Airways,@USAirways @AmericanAir I'm a chairman who was in 1st class on both my flights today. System Cancelled Flightled my tickets and kicked me out of 1st.,0.0,0
392,5.700420139089142e+17,United,@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime,0.0,0
393,5.6817957065170944e+17,Southwest,@SouthwestAir it took ages for one snapchat story to load. one. ONE. I will demolish you,0.0,0
394,5.6952810555705344e+17,US Airways,"@USAirways @msscottwg  ""That's unusual"" means we screwed up but will never admit to it!  #GoingForGreatnessFAIL",0.0,0
395,5.7026151178194125e+17,American,@AmericanAir Thank you for responding so quickly to my tweets I do appreciate that.,2.0,2
396,5.701810778614743e+17,American,@AmericanAir record number is BPDFPP.,1.0,1
397,5.698719322517299e+17,US Airways,"@USAirways There is nothing on my USAir CC at this point, but the email stated I would be charged.  Thanks for the reply.",1.0,1
398,5.697044788084858e+17,United,@united Why is my time less important to you?  #StrandUsInDenver #HourAndTenMinuteDelay #FlightFail,0.0,0
399,5.692200964904837e+17,Southwest,"@SouthwestAir, answered right away for a new res, but can't rebook the people that were supposed to leave today? Worst customer service.",0.0,0
400,5.7024045258838016e+17,American,@AmericanAir Is there lack of communication/competition between the American and the Air by any chance?,1.0,1
401,5.6884294553044166e+17,US Airways,@USAirways I have been in contact with 3 people and still no answers. You keep sending me to @Expedia and they keep sending me to you!,0.0,0
402,5.685840291062661e+17,Southwest,@SouthwestAir thanks for adding straight flights from Columbus to Oakland!,2.0,2
403,5.692372521543721e+17,Virgin America,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,1.0,1
404,5.6929816363237376e+17,US Airways,@USAirways something is wrong with your phone system if you call someone and don't play the recorded flight notification. Is US643 Late Flight?,0.0,0
405,5.696621325826212e+17,United,@united Hey so many time changes for UA 1534. We going tonight or what? MIA - EWR,0.0,0
406,5.681773217246208e+17,United,@united I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,0.0,0
407,5.6968639778905696e+17,American,"@AmericanAir Hi, I have my name, email, and AAdvantage #, but website won't let me reset password. Can we troubleshoot together? Thanks!",0.0,1
408,5.68625959835816e+17,United,@united (2/2) pay in person at Portland airport. I will be flying from Perth. This has been done by US Air.,1.0,1
409,5.688948059141693e+17,Southwest,@SouthwestAir just want the money I paid for early bird refunded. Noone seemed to be able at three different. SW should have that worked out,1.0,0
410,5.6997060869349376e+17,US Airways,"@USAirways even if I was the single most unreasonable human being on planet earth, there is no excuse for his treatment of me.",0.0,0
411,5.699235180513239e+17,Delta,@JetBlue no. come on.,1.0,0
412,5.6776726912068806e+17,Virgin America,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,1.0,1
413,5.697592594806006e+17,US Airways,@USAirways how do I get off my plane and wait over an hour and a half to speak to someone about reFlight Booking Problems?,0.0,0
414,5.699518968084644e+17,American,@AmericanAir great job and great service in and out of SDF this weekend during the winter storm.,2.0,2
415,5.702050885950586e+17,Southwest,@SouthwestAir give us some more clever advertising about #bagsflyfree is that because #badpolicy allows you to #cheatcustomers,1.0,0
416,5.7020321868642304e+17,United,@united how does it get Cancelled Flightled 10 hours before take off?,0.0,0
417,5.691534919833272e+17,United,@united 3 hours of sitting in the plane that hasn't left the Gate yet. 6 more hours of actual flying left.,0.0,0
418,5.696556037837088e+17,US Airways,"@USAirways @AmericanAir pissing off thousands of East coast customers.  When the delay is longer than the flight,  you = fail",0.0,0
419,5.6947717870390886e+17,United,@united you a bish,0.0,0
420,5.6997879890671616e+17,Delta,“@JetBlue: Our fleet's on fleek. http://t.co/LSYbgLF59j” let's keep it professional,1.0,1
421,5.6807655699777536e+17,United,@united to start 3xweekly #B737-900 flights from #NewOrleans to #Cancun on between 9MAY-5SEP #avgeek,1.0,1
422,5.6959894282174464e+17,American,@AmericanAir All flts to JFK Cancelled Flightled Thx to UR agent at SFO Im rebooked on UA. Didn't get name. She was awesome!  #twitterhug #shesaidrun,2.0,2
423,5.6996921830690406e+17,US Airways,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,0.0,0
424,5.7009470137146976e+17,Virgin America,@VirginAmerica Are the hours of operation for the Club at SFO that are posted online current?,1.0,1
425,5.7022770614032384e+17,Delta,@JetBlue A320 pulling into the gate as the sunrises here at @BostonLogan this morning #jetbluesofly #jetblue #airbus http://t.co/JGdu5us8Dz,1.0,1
426,5.695993798935757e+17,American,"@AmericanAir @brewcrewfan8 Is this real life, AA? Like, 2015 real life? You should be emailing/calling/DMing people you've inconvenienced.",0.0,0
427,5.696906938886636e+17,American,@AmericanAir we tried. We are headed to a funeral in Cincinnati and your people didn't even tell us we could get on standby.,0.0,0
428,5.6805576613082726e+17,Southwest,@SouthwestAir please let those with nothing in overhead bins to exit first. Fly a lot and only bring purse. Tired of running for connection,0.0,0
429,5.692678917213757e+17,Delta,"@JetBlue not cool. At the gate, turns out my flight from FLL to JAX is delayed, yet app says on time. Not a good start.",0.0,0
430,5.677324686570414e+17,United,@united + that's the gist of what the flight attendant told her.,1.0,1
431,5.6989592727351706e+17,American,"@AmericanAir @united You're both equally terrible, and I'm going to fight until I get complete satisfaction for how we were mistreated",0.0,0
432,5.691342660528169e+17,United,@united Will never fly with you again! Terrible service!! Ruined our entire vacation!! #lostsuitcase #noreimbursement,0.0,0
433,5.700512653731717e+17,United,@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,0.0,0
