,tweet_id,labels,airline,text,pred
3217,568127152450871296,0,United,"@user how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact?",0
3219,568099620456423424,0,United,"@user and @user Not to pile on, but it's time to update your in flight TV package. http",0
3223,568901675903119360,0,United,@user Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,0
3224,569441937826164736,0,United,@user @user *if* he needs assistance? Do you expect him to go on a Scooby Doo tour of terminals until he finds his stuff?,0
3225,569924201559293952,2,United,@user @user : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,0
3228,570175202807586816,0,United,@user hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,0
3230,569641805073031168,0,United,@user yes was trying to upgrade my seat. Now there are no available spots,0
3242,567877584341479424,0,United,@user then why do you bother responding? Your customer service is THE WORST. Never using you guys again.,0
3246,569189285334618112,2,United,@user thank you for the help!!,2
3249,569538770808266754,0,United,@user so? Found anything or just showing off? You do realise that the morning flight that you Cancelled Flightled was more pricey than the evening?,0
3252,568100858954522625,0,United,@user Designed to deter people from forgetting things or to provide more storage space? The article says the latter #unfriendlyskies,0
3254,569496936157487104,0,United,@user no HUMAN contact for 2 mths from @user cust relations or refund dept. If ever a problem do u have humans I can talk to?,0
3257,568918759664021504,0,United,@user roundtrip to London on @user ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies,0
3259,567968123917242369,0,United,"@user @user Clearly United lives in the stone age. Some people don't need computers, make your site better for tablets and phones",0
3260,569641607584206850,0,United,".@united I think not. I'm not flying you again, if I can help it.",0
3264,568587181264146432,0,United,@user 3 Gate changes in 30 minutes for flight to Roanoke and flight to sous falls in O'hare... Painful,0
3268,569715563385085952,2,United,@user will do. Thanks for the help. Cheers,2
3269,567924107183915009,2,United,@user you guys have such big hearts.. keep up the good work,2
3272,569504786879528962,0,United,@user 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,0
3273,569253382898126850,0,United,"@user has me #stranded (weather NOT to blame). 1hr+ hold to speak to an agent that doesn't understand the concept of time zones, thanks!",0
3280,568503322828783617,1,United,@user please reroute Oregon Women's Tennis to Santa Barbara. There's supposedly another connection from LA.,1
3282,570301670892146688,1,United,@user flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both international and domestic? Ta,1
3283,568534107875119105,0,United,@user I just want to contact someone with a question &amp; not be put on hold for 5 minutes in order to be hung up on or sent to the pet line,0
3285,569856654394720256,0,United,@user WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http,0
3290,569556796525969409,0,United,@user so this did not work out at all!! Incredibly unfriendly ground staff and false promises over Twitter @user,0
3294,568107363195973633,0,United,"@user Wonder why people hate dealing with airlines?  Ridiculous and inflexible ""policies"".  I need a phone number and a resolution.  Now.",0
3295,568441968327573504,0,United,"@user So publicly you asked for details on my flt. Sent you a DM, like you asked, and have yet (2 days) to hear from you. #unitedfail",0
3297,568606101412962304,0,United,@user How do you have a scheduled flight WITH NO CREW? Is there a competent person working at this airline?,0
3299,569322372995551232,1,United,@user what's the best way to get your tickets? Print off at home or go to check in desk?,1
3302,568466370205237248,0,United,@user @user huh?  I have sent 16 crash reports in Feb alone.  8 in one day.  Only app I have that consistently crashes.,0
3304,569007580925677568,2,United,.@united This flight attendant was extremely helpful to a woman who had a hard time walking. Very touching!,2
3306,570294743684517888,2,United,@user just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,2
3311,568380045431058432,0,United,@user Ruth was VERY helpful in re-routing us to Punta Cana when Dulles connection failed. Other reps- NOT so helpful.,0
3312,569925614100189186,1,United,@user It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,1
3316,569315878828949504,2,United,@user Hubby made it by the skin of his teeth!   :),2
3318,568166054624669696,0,United,@user thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,0
3319,568428971504889856,0,United,"@user ""where we trick you into making us look popular on Twitter by being the worst airline"" #wellplayed #jokesonus",0
3320,570048844702076930,0,United,@user Been trying since 1230 to file a report.,0
3322,569471541554978817,0,United,"@user 2100$ ticket,12h biz trvl,no wifi.Missed con flt,next one#24h,missed meeting,7$ food voucher,hotel chkout#12,flt#5,no wifi#hotel",0
3328,568204808122974209,0,United,@user hello. I'm overseas &amp; my bag is lost. I can't call customer service but can you help me?,0
3329,569592022635585536,0,United,@user thanks for ruined my vacation for having poorly maintained aircrafts that can’t fly safely out of STT. #UA1481 #Cancelled Flightledflight,0
3330,568250159689113600,0,United,@user &amp; I've been hung up on twice by your staff. So upset right now,0
3332,569705838870466561,0,United,@user I can't find any Late Flight evening flights. Are there other airports that would have an overnight flight?,1
3333,568757933502148608,0,United,@user disappointed to learn you are now charging $200 to use 20k miles for upgrades on PS JFK flights. Will be looking at alternatives.,0
3334,568279456780980226,0,United,@user Pls post video of belligerent jerk ranting at SFO (1230) that's he's going to sue you for making him check his 3rd bag. He's a hoot!,0
3338,569199524629110784,0,United,"@user although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?",0
3347,569877449389051906,1,United,@user at the gate! IAD to RDU,1
3349,569620354781425665,0,United,@user i will just send my confirmation number when I get home safe and sound. This is why i pay so expensive services to you!,0
3350,569560633957609472,2,United,@user will do. Just need to get CVG.... and my bag too. Thanks,1
3357,567820210264137729,0,United,@user if our already rescheduled flight is Cancelled Flightled is our hotel room paid for?,0
3368,568782405965713408,1,United,@user Will do! Thanks!,2
3372,567798535262060544,2,United,@user holy high speed internet batman!  Speeds at United Club at IAD are insanely fast!  Thanks,2
3374,568824987244584961,0,United,@user I'm not know if the seats are actually narrower than other seats but they feel like it. Or maybe I'm extra bloated.,0
3375,569559433887526913,1,United,@user doesn't purchasing ticket with a united card give me priority boarding ?,1
3379,568189430202130432,0,United,@user I'm flying @user on the way back. I rarely fly them but let's see if they are any better....,1
3382,570252965392592896,2,United,@user despite my bag not making it to Newark good informative email tracking updates help!,2
3388,569956115724660736,0,United,"@user Heads up We didn't check 8 bags, 2 we checked arrived, those aren't claim #s for our 2. Other people's bags? http",0
3390,569865827274657792,0,United,"@user you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!",0
3391,568786206932250624,2,United,@user thnx ^LO :-),2
3394,569873050117808128,2,United,@user has the best customer experience via twitter - huge fan!!!,2
3398,568952850908213248,0,United,"@user again HORRIBLE service, again attitude when asked for information, again you make me not want to fly UNITED ever. #platinummember",0
3401,569240866684071936,2,United,@user cldnt be happier w the many plastic wing pins given to me on flight 494. I love them! Amazing staff! So nice http,2
3407,569688560376221696,0,United,@user sitting on UAL 683 - a comedy of errors.  UAL is incompetent,0
3409,568656758027063296,1,United,@user hello. I got off a flight a few months ago and constantly think about your peanuts. Is there anyway you could send me some?,1
3415,568194744574214144,1,United,"@user Alright, thank you. Is there a page that says the routes you have for each aircraft? Specifically the 787.",1
3422,569902219602100225,1,United,@user follow back and I'll give you the details.,1
3427,569308775435390976,0,United,"@user Additionally, my husband paid for tv service &amp; it stopped working about halfway through the flight.",0
3433,569489032100614144,1,United,@user I just sent to you.,1
3443,568433493987844096,0,United,"@user I did, and as I thought, nothing happened",0
3447,568159085356384256,0,United,"@user and btw, the @user and @user managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!",2
3449,568484777336172546,0,United,@user we followed the baggage rules on your website and was still charges $150. But only going one way,0
3450,568212521657737216,1,United,@user hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?,1
3451,569868764495400960,0,United,@user at this point I made it home on my own.,0
3452,568444328873467905,0,United,@user what a joke. Hang up on customers!!,0
3453,569487156399378434,0,United,@user Thanks.    This one was delayed an hour and a half prior to scheduled departure.,0
3454,569947174571675648,0,United,@user I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful,0
3464,567838799243309056,0,United,I feel completely cheated @user I read your commitment to customer service via website and def did not get service suggested there.,0
3466,569468823625027586,1,United,@user need help. Never got tickets. Conf #ggqzqd,0
3468,569964915710038016,0,United,@user We've been waiting on tarmac for &gt;1hr because apparently UA1116 is overweight &amp; we returned to gate. #WTF #fb,0
3471,568424307031805952,0,United,@user that's what I have been told. But refund doesn't really makeup for the inconvenience caused and the missed meeting... Does it?,0
3476,568940548301549568,0,United,@user can you let us out of the gate now. UA1157,0
3477,568261238444167170,0,United,@user it's not there we tried. It's already here in cancun just no one has delivered it,0
3493,569634229627297793,0,United,@user 8 hours Late Flightr and I'm siting on another plane waiting to leave. I think a credit is in order for this terrible service!,0
3495,568720333634609153,0,United,@user Why don't you respond to my e-mails of facebook msg?! I'm still wating for my tickets!! I'm getting really angry and disappointed!,0
3498,568161901089132544,0,United,"@user Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466",0
3503,569749422482960384,0,United,@user Tried filling out the status match form and got hit with an error message. How can I tell if it went through? http,0
3518,568105932917481472,0,United,@user LE2V9D pnr numbered flight. The first leg is Cancelled Flightled due to bad weather in iatanbul. How can i make a reFlight Booking Problems,0
3522,569824565091823616,2,United,@user EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to you😊 http,2
3530,570115452568891392,0,United,"@user It's still a valid flight. Just seems strange to delay for Late Flight inbound crew,  7 hours from now, when the plane is already here.",0
3532,567835857929035776,0,United,@user IT-problems with the link? #3thparty,0
3533,569481676893622272,0,United,@user wifi wasn't working onboard.Alerted attendant re socket.You sent me to a hotel for 24 hours with 7$ Vouchers??no wifi at hotel,0
3537,568611364803096577,2,United,@user sent you my confirmation via DM. Thank you very much,2
3538,568133255410671617,1,United,@user @user @user Raise a dispute with your cc provider and they will hopefully clear it for you.,0
3543,569017927803932672,1,United,"@user If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http",1
3549,570003828658950145,2,United,@user Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,2
3551,568927281747505152,0,United,@user 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,0
3552,568949970080018433,0,United,@user Yes I needed plenty of assistance but received none.,0
3557,567862181208805376,0,United,@user and that plane was staying overnight at the next airport - ROC. U can make up 10 min in air but instead of waiting u leave EARLY,0
3558,568948008160661504,0,United,@user I had one interview I was the last person what does that mean?,0
3560,568917261869674497,0,United,@user I will! On @user @user @user or @user  all of which will be getting my business. #unfriendlyskies #unbelievable,0
3570,569336095411965952,0,United,@user can you make sure I’m on the upgrade list for 2/23 EWR-PDX using my GPU priority? Got a weird email about it.,1
3573,568516063001853952,0,United,@user still waiting 4 our bags. Web STILL can't tell me its location . How come @user @user can tell u at any given minute where it is?,0
3575,569177080014901248,1,United,@user I got it now. Wouldn't let me log on with my email. Thx. Here's hoping for dtw-ase without issue today,2
3576,569953683309514754,0,United,@user it's like you're trying to make me hate your airline. Fee for each checked bag that's never mentioned in the ticket + rude agents 👿,0
3580,570177593250582528,0,United,@user flight delayed-no one remembered to turn the heat on flight 559 leaving ORD-seriously???,0
3587,569621349095702528,0,United,"@user ... I want my bag off flight 1142, what do I do now?",0
3591,569979211722596353,0,United,@user I think DM would be better,1
3592,568084717481775104,0,United,@user perhaps you could fix this? http and this http #answerthis,0
3593,569584379258900480,0,United,@user you guys are gay,0
3594,569860989400649729,1,United,@user I've got a campus visit in an hour and I'm still wearing the same clothes...,0
3597,569504232971362304,1,United,"@user Was on NH10 on United ticket, rerouted to IAD due to weather in JFK. Can you get us home on United 5713 or 3277?",1
3601,569608624814698496,0,United,"@user agent, ""You should use the bathroom before boarding.. Toilets onboard are full."" Oh you can expected a strongly worded email FUnited",0
3603,569903366647586818,0,United,@user already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,0
3605,567827860280324096,0,United,@user can you not see the thread?,0
3606,569816326744776705,1,United,@user someone should send a note to the revenue management team and ask about all the open BF and GF seats on 919.,0
3612,568827677001428992,0,United,"@user Once again I am victim to the scam that is your SHIT Customer Service, this time the agent hung up on me WTF do you teach your staff",0
3620,568617891412574208,1,United,@user what do you have in mind?,1
3621,569920661642088448,0,United,@user you're the reason this whole travel experience has been a nightmare,0
3622,569448465991737345,0,United,@user no my concerns were not addressed,0
3623,568599168949886977,0,United,@user 4840 WTF! Why can't you update your times in a timely manner? You've known the fight was more delayed! Ur service is awful! @user,0
3630,568354331503828992,1,United,@user I have.,1
3639,569831129773027329,0,United,"@user why do I check in online if I still have to wait in line for an hour to ""check in"" at counter? #fuckinlame  @user",0
3642,568204231271796736,2,United,"@user landing in anchorage, then on our way to fairbanks! http",1
3643,570291813912858625,0,United,"@user thats weak. See ya 👋
Hey @user !!",0
3644,568916213130096640,1,United,@user - sitting in seat 10D on a flight back from Vegas to Chicago.  Someone left a folder that looks important in the seat pocket. (1/2),1
3647,570074833993670657,0,United,"@user better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",0
3648,568226940139782144,0,United,@user OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!,0
3653,567786224812060672,0,United,"@user Supposedly, they're out for delivery. I'll believe it when I see it.",1
3654,568109565796958209,0,United,"@user Yeah, bag is on the way. As per usual.  I'm actually getting used to getting it delivered to me, its kind of nice in a sense.",2
3659,569005870463344640,0,United,@user no I did not make connection.  Your stellar employee Vicky Thomas refused to board me even though 23 empty seats on plane,0
3661,569258100324048900,0,United,@user call wait times are over 20 minutes and airport wait times are longer,0
3664,570049295040307200,0,United,"@user UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",0
3666,570289777184002048,0,United,"@user See? We were told repeatedly that the pilot was Late Flight and kept getting Late Flightr.  After we boarded, there was a defibrillator issue.",0
3670,568928251554299906,0,United,@user I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,0
3672,569170541250129920,1,United,@user lounge @ #Heathrow Used by @user http,1
3676,569516969969389568,0,United,"@user your first class is a joke, compared to all the others I have flown, don't ask for extra peanuts... That's NOT allowed! @user",0
3678,568545648284340224,0,United,@user just delayed my flight to SLC by 2.5 hours. What gives? #snowforce,0
3683,567935142418780161,0,United,"@user 3 hrs searching for flts, find 1 on site &amp; can't book the $ offered bc 1 seg isn't really available. #lies #falseadvertising",0
3684,569702566126325760,0,United,@user i did but i got nothing from it. Just dissapointment =(,0
3688,569890681361186818,0,United,@user Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,0
3695,569915643094396929,0,United,@user really know how to piss people off. Your Farelock option is fake!,0
3698,569988297633583104,0,United,@user this is atrocious customer service.,0
3700,569915029950222337,0,United,"@user a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out.",0
3707,569164042679377921,1,United,@user #787 to begin Newark-London Heathrow route on May 6 @user @user @user http,1
3714,569307607007150080,0,United,@user your baggage person told me to go through @user - they're handling my connecting flight.,2
3718,569622678228705280,0,United,@user flight from san fransico to jfk was evacuated why?,0
3721,569562383489896448,1,United,"@user why not charge for 2nd carryon instead of checked bag? Less jockeying for overhead space, happier passengers, more ontime departures",0
3723,569332086345220096,0,United,"@user Not until tomorrow night. And the hotel voucher had higher rate than travelocity Not loving cost, but hard working staff",2
3724,570187940221071360,2,United,@user thnx for the info,2
3725,568218887973703680,0,United,@user can you get a gate for UA4727?  Turrible.,0
3728,568789500727570432,0,United,@user Is flight 5001 really going to leave Newark today?  If not tell us now and I will rent a car.  I do not want to end up stranded.,1
3730,569007629868998656,0,United,"@user very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?",0
3735,569264912695840768,0,United,@user i'm glad u can solve the prob. But my experience remains - will not fly again on #United,0
3736,570216086173581312,0,United,@user very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,0
3748,570200756827000832,0,United,@user I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication,0
3750,569604805116563457,1,United,@user there is a sector whereby it says $0 in both bags...no bag allowance at all in international flight?,0
3751,570082564502728704,0,United,@user seriously #fail on making strangers share a room,0
3755,568790336954175488,1,United,@user I need a customer service manager to contact me please,0
3756,569609923807440896,1,United,@user make sure you take care of @user team &amp; @user team. We are 16-0!!!!,1
3762,568176925845237760,1,United,"@user in-flight promo on their TV's includes Brian Williams. Tough to edit that quickly. Not a complaint, just an observation.",0
3767,569402506792407041,0,United,@user where is our luggage,0
3770,569695553644322816,0,United,@user can we get an explanation on why UA978 from São Paulo to Houston has been delayed? Now we're hearing from crew about Cancelled Flightlations.,0
3772,568412546673352705,2,United,@user followed and messaged. Thanks so much for the help.,2
3774,570196530566701056,2,United,"@user has unrivalled access to #California with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",1
3778,569716594731044865,1,United,@user UA1469. Just landed.,1
3780,567792433687175168,0,United,@user I travel a lot and I get it. You're still my fave but EWR to Cleveland w/40 min layover to connect to DC = our best option? Come on.,1
3783,570033309113131008,2,United,@user awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,2
3787,567853052943663104,0,United,@user they held the flight for our group of nearly 20 people.,0
3789,569462023173619712,1,United,"@user some compensation (e.g. upgrade to higher class for my rescheduled flight to MUC today) will be appreciated, though ;)",1
3791,568372335012679680,1,United,"@user I don't have a milage number. I can't sent my mail to you via DM, you're not following me. I follow you now, so you can sent me a DM",1
3792,569907031693520896,2,United,@user Thanks for the update.,2
3793,569248843532886016,2,United,@user the upgrade to first class was a nice way to fix your earlier mistake. Thank you!,2
3794,569681799984492544,0,United,@user so glad I've been waiting for 1 hour and 15 minutes and Ive been transferred 3 times without resolving anything. Worst service ever.,0
3795,568897992712802304,0,United,"@user next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",0
3801,569620382023622657,0,United,@user lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,0
3804,569972884052930560,1,United,@user done,1
3806,568231586585550848,2,United,"@user @user was there few weeks ago AWESOME,bright vibrant, and NO habitrails",2
3809,568265475114663936,0,United,@user My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!,0
3813,568046298080923649,0,United,@user I locked myself out of my account and needed access to book a flight.,0
3830,569289573395800064,0,United,@user  your costumer service today in the Providence airport was sucked. Recommend your airline learn to check the weather and be honest,0
3839,569922837353402368,2,United,@user Just sent! Thanks :),2
3849,569722230340333569,1,United,@user How do I get through @user to finally board UA 1534?,1
3851,568115946738597888,2,United,@user you have the nicest gate attendant at Newark airport gate 101 right now. Multiple delays and she is still pleasant with everyone.,2
3853,567813037454917632,1,United,"@user 877 from amsterdam to ewr, 02.27.2015, 737-300.",1
3859,568979198007595008,0,United,@user the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags I can bring internationally,0
3861,568520126095441920,2,United,@user  my home for the next 8.5 hrs. 777 GFC! :) http,1
3863,568768952366575618,0,United,@user no chance in hell. I'd rather walk. Worst airline ever.,0
3866,569208067243401217,1,United,@user I was able to get a seat on earlier flight sfo to ind.  Can you add me to 6pm ord to IND?,1
3867,569641346316640256,2,United,@user Resolved. Over hour of work on  ground &amp; somehow the system reset itself during takeoff. I appreciate the quick response/service.,2
3870,569383892542738432,2,United,@user Just sent a DM. Thank you for the acknowledgment.,2
3873,569276207696453632,2,United,@user thanks,2
3885,568669880922165248,2,United,"@user Thanks Yup I'm all set.  It happens.   SLC ground staff were prompt,  helpful and courteous.",2
3887,567929586077425664,0,United,@user are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,0
3896,567729246198837248,1,United,@user Filled in the form you sent the link to on 29.1.15 and then either 9 or 10.2.15,1
3901,569227372223811584,2,United,.@united Thanks. Hopefully this is easily resolved.,2
3909,568851512509800448,0,United,@user hey! DM not working. UA 307!,0
3914,568815354388078593,0,United,"@user made to check in my carry on from Flight 1449 PBI to Newark. Plane luggage stow not full. U r costing me time, money &amp; aggravation!",0
3916,567717552290136065,0,United,@user what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business #EmployeeRelations,0
3919,568602007583354880,2,United,@user just got my lost Kindle in the mail! Thanks again.,2
3924,568995205271015425,1,United,@user San Diego to Chicago. Leaving at 6:15 am tomorrow,1
3926,569251080598478848,2,United,So appreciated! @user,2
3927,568989460618203136,0,United,@user if I wait I'll lose the flight. So frustrating.,0
3930,569912776199704578,0,United,"@user Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @user to YYZ! Good #customerservice is dead.",0
3936,569579962786689024,0,United,@user rescheduled my return flight from #Japan?  Uh why?  Trying to call #UnitedAirlines #customerservice - 45 min wait.  #fun,0
3943,568755759670022147,0,United,@user can u get the crew member that we are waiting on? We were told 40 minutes ago they landed here and they are still not to our gate.,0
3945,569325844906115072,0,United,"@user Yeah, I tried that about 10 times for two different tickets, and it told me to ""Try again Late Flightr"".",0
3951,569909742447009792,0,United,"@user  gate agent at EWR "" if you are disabled or in a wheel chair, it's time to board, please step"". STEP UP??? Lol",0
3952,567764411205439488,0,United,@user It is super frustrating that the folks at the United Ticket Counter in Pittsburg aren't honoring their own Media Rate! #unitedfail,0
3958,568064545568092160,2,United,@user -today the staff @ MSP took customer service to a new level. My father passed away last night &amp; you helped me get home today! Thanks,2
3960,569320594400874497,0,United,@user what a nightmare!!  Both sides of my flights are a disaster!  At Houston getting attitude cuz I was sent to ticket counter,0
3965,568767621186912256,0,United,@user is the worst major US airline.  More proof: they're boarding the plane with the outside galley door open in 0 degree weather.  Wtf?,0
3966,568995447768899584,2,United,@user DM sent.  Thanks.,1
3969,568054377421901824,0,United,@user delayed agAin by United. Gate agent was borderline rude when I asked her a flight status question. What is happening to United?,0
3975,569720394782875649,0,United,@user I lost my sunglasses on the flight from OKC to IAH this morning (8am takeoff) .. is there any way to retrieve them?,1
3978,569729325546602497,0,United,@user You are a F&amp;$KING joke. Your customer service is woeful. If your staff tell a passenger that they will do something do it!,0
3983,567802653078728705,0,United,@user no claim number. Haven't been back to iAd baggage since. Is there a phone I can call to speak to someone?,0
3989,569365692618661888,0,United,@user 25 min hold has now progressed to over an hour...919-675-0985,0
3993,569850867899170816,0,United,@user hahahahaha ya tried that already,1
3994,569647347547955200,0,United,"@user flight 3870 to Newark, stuck in the runway. About to miss my connection and they are just sorry for my inconvenience!!!!!!",0
3999,569935215654600705,0,United,@user go to hell,0
4002,567711860938772480,1,United,@user how much does it cost to check in an additional bag? Traveling from newark to glasgow. Thank you :),1
4004,567746540903493632,0,United,@user Not fast enough.  No excuse for service between big hubs to have such outdated craft. Southwest has wifi. This is awful.,0
4014,569991529764409344,0,United,@user Lovely new plane from LGA to ORD but no power outlets?,0
4022,568176902801735680,0,United,@user thanks I'll fill out the form that no one reads or responds to.,0
4030,569342220534288384,0,United,@user 6377 and now they sent our green tagged bags to the luggage carousel. It's been one mess up after another. Bad day @user,0
4031,568233193738018817,0,United,@user screwed over my professor. Maybe we should tell everyone about @user ? #aviation #airport #airline #innovation #startups #tech,0
4032,569497092655345664,0,United,@user fuck you and your closed premier access lines at ORD. Probably gonna miss my flight...Start treating your customers better.,0
4033,568832749093687296,2,United,@user I think this is the best first class I have ever gotten!!  Denver to LAX and it's wonderful!!!,2
4044,568868515857321985,0,United,@user thanks for reminding me how much easier it is to fly Southwest!  Get more agents at sfo 25!,2
4045,568990399814987777,0,United,@user Stuck in this airport 12 hours in standbys cuz the pilot showed up Late Flight in PJs &amp; i missed my connectin flight. PJ's I TELL U! #NYFW,0
4047,568564675312545792,0,United,@user yet again you disappoint. Sitting at IAD for UA3728 for 3.5hrs and you can't seem to know why the plane hasn't left Albany. #Fail,0
4049,569916152283041792,0,United,"@user e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",1
4053,568557220473884672,0,United,@user would be hard to be worse than last time but I'm sure you'll give it a shot,1
4054,568148251569999873,0,United,"@user still can't dm, it's LH7631 on 21/2/15",0
4057,568941851228528642,2,United,@user you suck. @user you're the best.,0
4060,568868305697525761,2,United,@user perfect! That works! Thank you!,2
4067,568438982301917184,0,United,"@user really hoping to get some help here.  On my 5th attempt to get a resolution, and lost count of transfers.  help please! #mileageplus",0
4072,569216055018704896,1,United,@user I will. I have to get to Bangkok. I have just 17 days to spend with my husband in his mid deployment leave. Like to get there asap,1
4073,568435244841500673,1,United,@user have all 747-400s been updated with power outlets and seat-back TVs yet? Flying ORD to Tokyo-Narita on the 28th,1
4085,568239444500865025,2,United,"@user Okay, thank you for your help :)",2
4088,568493806414381058,0,United,@user how's my refund coming along??,0
4089,569330115114627073,0,United,"@user it's 9:56, and the desk attendant stated we would ""sit awhile"" until given the all clear. Lack of communication seems to the norm.",0
4090,569243270745866240,0,United,@user I need #United to be a better airline!!,0
4098,569261989735718914,0,United,@user A broken luggage and a mild case of food poisoning from UA5 LHR-IAH. Who can I email about this?,0
4100,569116934379323392,0,United,"@user I appreciate the immediate offer, but suspect it is more long-term issue/not simple fix. Also, ski/bootbag policy is awkward at best",0
4116,569212860665978880,0,United,@user can anyone assure me that the aircraft coming to Denver had left it's previous destination? Flight 3618,1
4119,569272664344428545,0,United,@user rep wouldn't rebook. This is such a waste of time and poor communication,0
4129,569921652374577153,0,United,@user flight 3763 IAd-Sat. We're on the outdoor track for an hour,0
4131,568623603496792064,0,United,@user the only difference being you are both responsible and in a position to do something about them. Learn from @user,0
4136,569581977889869825,2,United,"@user Thanks so much , my passport was recovered",2
4140,567872182136619008,0,United,@user how else would I know it was denied?,0
4143,568973797262372866,0,United,@user where are our luggages? With a group and over 20 luggages are lost,0
4144,569624798860587008,0,United,@user my flight was supposed to depart to Boston at 4:36 and now it's departing at 6:30 due to issues with finding a pilot. Thanks a lot!!,2
4145,569367682811715585,0,United,@user Suck,0
4146,568061931761864704,1,United,@user Can I add miles from my January Air China flight to my MileagePlus account?,1
4152,567756838529208320,2,United,"@user doing a good thing, holding flight for a few for 11 peeps on Late Flight connecting flight. We'll still make destination on time",2
4156,568140850963881984,0,United,"@user Thanks, but not so much the missing bag as the nonexistent staff at this apparent remote outpost (busy airport for city of ~1M).",0
4157,568919230671794176,1,United,@user I just had an interview how long does it take before you hear back,0
4159,569238938042421249,0,United,@user ROC flight Cancelled Flightled. Love my snowy drive home with no useful substitutes,0
4166,569980177247285249,0,United,@user the least you could do is offer me a ticket in coach instead of just Cancelled Flighting my reservation because of your glitch!!! #notfair,0
4167,569619545893306369,0,United,@user seriously?   UA 806.  Delayed because of the copilot isn't here?  For 1.5 hours and he is only flying from Raleigh? Disappointing,0
4169,569249933271965696,0,United,@user any help is appreciated. That's a LOOONG wait for help on something that's not his fault,0
4171,568234670166568960,0,United,@user yes I have,1
4172,568225650760413184,1,United,@user We invite to Fallow @user learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks,1
4177,569756967935148032,0,United,"@user Missed UA1568 connection due 2 mechanical failure UA1543 (""uplink prob""). I will lose ~$400 in clients Mon. How can you compensate?",0
4184,568185323668291584,0,United,@user correct date is 2/11/15!,1
4187,569179721549914112,1,United,@user how much does a ski bag cost to check?  Bag contains 1 pair is skis and one pair of poles,1
4188,568885959225446400,0,United,".@united It's worth saying that, if you litter in Singapore, you get caned. ""But there are rules"" says @user",0
4194,568230767714799616,1,United,@user sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,2
4198,567811360404336641,1,United,@user but the gate agent and club staff got me priority standby for next so might only be minor disaster...#travelingwithsmallkids,0
