,tweet_id,labels,airline,text,pred
2478,569940889902034944,1,American,@user due to road conditions,0
2483,569704388106719232,0,American,@user found out my flight tomorrow was Cancelled Flightled &amp; got in the queue for a callback 3.5 hours ago…still nothing. Can I get rebooked??,0
2501,570306423818723328,1,American,"@user is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",1
2511,569881701247291393,0,American,"@user @user ""but I take meds that make me severely dehydrated"" {sigh}",0
2512,570123386925539329,0,American,@user I had a 6am flight I can get no rest because I have to wait another 2 hours to receive an automated phone call. #neveragain,0
2521,570192183766196224,0,American,"@user If you are sorry, answer my claims (AA Ref#1-2990176298, 1-3001885409 and : 1-3001885409) accordingly, without using ""weather""",0
2530,569959182729785344,0,American,@user Was told you could only refund me the cost of my original return flight (note: flight you had booked for me was more expensive),0
2534,569871364603031553,0,American,@user how do I redeem a travel voucher for a flight if I can't reach a travel agent by phone? My hold expires in 24 hours,0
2536,569648713980715010,0,American,@user flight 3056 in D/FW now delayed 2 hours waiting sitting in plane for baggage to be loaded - why?,0
2539,570186533258416133,0,American,"@user too Late Flight now. Boarded, exit rows taken. Could not have gotten worse. Guy next 2 me should've bought 2 seats. #miserablemorning",0
2541,570213186139525120,0,American,@user  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.,0
2545,569974423903715328,0,American,"@user I paid using Paypal online and after I was charged there was a ""System Error"" which is what I ended up calling about.",0
2565,569671087820111872,2,American,@user I ended up on a flight to LA my fourth time on standby. Thanks! http,2
2567,569771576528220161,0,American,@user No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,0
2577,570103559318081536,0,American,Why doesn't @user allow for conversations between upset customers and their customer service?  #worstcustomerserviceever,0
2583,570174284284497920,0,American,"@user @user Maybe? Long trip, Late Flight night &amp; queues at baggage claims in two terminals, no good. I thought I paid for it 50$ instead.",0
2592,570291431195205633,0,American,"@user i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",0
2594,569973504390639616,0,American,@user yes there's issues on the site as well unfortunately.,0
2595,570275970046775297,0,American,@user I'm not sure what happened to my USAirways status when the merger took place.,1
2605,570279036582109184,2,American,@user awesome. Thanks!,2
2608,569886612538023936,0,American,@user got off the phone w/ rep now flight has disappeared. Locator IRRLCD she said I was rescheduled. Help please.,0
2609,569799181394538496,1,American,@user airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,0
2611,569877301959065600,0,American,@user @user @user lol. I was sure I'd wake up to more of a response than this half-thought auto tweet. hope you made it out.,0
2614,570226414525542400,0,American,@user an overzealous stewardess prevented us from bringing in a car seat! #worstflight!,0
2619,569706627667853312,1,American,@user any luck?,1
2621,569608446586200064,0,American,@user The bad weather wasn't a surprise! You should have double/triple staff on hand to handle calls. Way to treat your customers.,0
2637,570298644475346945,0,American,"@user submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",0
2640,569977521690669056,0,American,@user most disgusting chicken entree I've ever seen.  Your standards have seriously nosedived. #NewAmerican http,0
2645,569692610543005697,0,American,@user no gate agent after 30 minutes to let us off the plane???? WTW / grounds crew is here / hope you're ready to cover my delay,0
2646,569700696624246785,2,American,"@user LTALJX, from DCA to OMA this morning. All of the staff that helped me fix my problem were so helpful. #goodthingscome #thanks",2
2647,569736870927556608,0,American,@user  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,0
2654,569622366768078848,0,American,"@user flight 2470 tomorrow, have no idea if we've been rescheduled and can't fix online? Have to talk to an agent yet no one answers?",0
2658,569615100006440960,0,American,@user On hold for 20 mins and then used the call back service only to have an agent call me and put me on hold forever-anyone there?,0
2675,569641676244791296,0,American,@user why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,0
2683,569864892695490560,0,American,@user Thanks. Took care of it. Issue was IVR was unclear and took too long to get a call-back option. Would love to see that fixed.,2
2689,569661901468270592,0,American,@user yeah that's not helping. Having my bag shipped to the correct city the first time probably would have helped.,0
2694,569964162979221504,0,American,"@user I need to complain to AA, but the email form field doesn't allow enough characters for my complaint. Have a real email address?",0
2696,570179236633432065,0,American,@user is it right to provide faulty seats on flights plus damage a $350 bag and not replace and shrug the damage off? Flights from...,0
2699,570036187815149570,0,American,@user ok makes no sense tho Since you'll give me a free upgrade to first.,0
2706,570031758546063361,0,American,@user why did you drop my call. Why don't you have more people answering phones? Why is it always high call volume when I call,0
2712,569616335488966656,0,American,@user fcuk you. Shit service. You got no fans.,0
2722,569919092540510208,2,American,@user Thanks! Great stuff! I can only imagine how jammed everything is.,2
2729,569616586178301952,0,American,@user been rebooked for tomorrow. You failed to put me on DL flight today despite my asking and available seat. DL still available,0
2731,569642766407483392,1,American,@user 62 inches !?,1
2734,569700635152494592,0,American,@user @user oh shiz i'm only 40 minutes into my wait after the first 3 hour barrier ...unbelievable,0
2738,570241070577139713,0,American,"@user sitting on plane in Columbus, supposed to leave an hour ago. Now the mechanic can't find a tool to service the shock absorber.",0
2741,569836433931808768,0,American,@user spent hour+ trying to check after to use military ID for luggage then messed up boarding pass &amp; forced into line again.,0
2744,569594402114392064,0,American,@user what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?,0
2747,569655012915322880,0,American,@user any idea what's up with flight AA3181?,1
2749,570080397628825600,0,American,@user yeah and what are they gunna? Nothing your whole organization is a joke,0
2754,569801344988680192,0,American,@user that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure,0
2758,570034368086827008,0,American,@user it's not about the delay.  It's about the communication.,0
2759,570002432375148544,0,American,@user for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,0
2766,569832860795985920,2,American,@user I Love American Airlines :D,2
2769,570098489943666688,0,American,@user @user @user  @user @user @user BS that #Noise #Late Flight #NoRahm http,0
2771,569646230264885249,1,American,"@user yes, I will do just that as soon as I have a moment to gather my thoughts.",1
2772,569668652045369344,2,American,@user Great seats on this aircraft!,2
2776,569993908324663296,1,American,"@user Yes, thanks I found those, didn't see the gray tab at first :)",2
2779,569672021078114304,0,American,"@user ""overweight"" flight = you sold more tickets than you had seats. We all know that. Let's call it what it is.",0
2786,569602295224246272,0,American,@user I have looked and I was told it was in Guatemala last night. No record of anywhere today. I need my clothing for work tomorrow.,0
2791,570000777768345600,0,American,"@user - Envoy Airlines is a disgrace to the AA family.  Nothing but delays and Cancelled Flightlations, week after week.",0
2796,570192886689628160,2,American,@user thanks! Flight 2160 today. Great crew!,2
2798,569960667140235264,1,American,@user so whats the hold up on flight 4302?,0
2799,569591653121597440,0,American,"@user I used the ""call back"" feature with an operator regarding my flight, got a call 2 hours Late Flightr and got hung up on. #pleasehelp",0
2802,570194141612789760,1,American,"@user travel week, delays, Cancelled Flightlations, ""if you want to learn more about the merger press 1"", delay my connector in Chicago #deice",0
2818,569921082708389888,0,American,"@user - I'd be happy to hold on the phone, but your phone system is not allowing that and simply hangs up.",0
2826,569899646509666304,0,American,"@user confused at the definition of a ""preferred seat."" I paid extra for one and got a regular seat with no legroom. Unimpressed.",0
2828,570095696491241472,1,American,@user Oh trust me. I am in love. It is so beautiful!,2
2831,570153000079126528,0,American,@user thanks for the canned reply.,0
2840,570298770136674304,0,American,@user This doesn't address my issue. I am on hold for 30 min to speak with an agent.,0
2843,570221471844278273,0,American,"“@AmericanAir: @user Good morning, Tamara. We'll try to get you comfortably on a flight as soon as we can.”#NoXTraLegRoom #NoCoatCloset",1
2849,569870075316064256,1,American,@user I need to be back in Cleveland as early as possible tomorrow,1
2866,569851972645466112,0,American,"@user My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",0
2869,570017867342725121,0,American,"@user lost 3 pieces of our bags, haven't delivered them in 36 hours, lied that they were delivered, and still no refund.  Never again",0
2872,569661321744134144,0,American,@user big surprise flight 2330 is delayed. Hopefully not for 6 hours like our flight here.  Thanks again for a sleepless night.,0
2873,570177752973885440,1,American,"@user Super Spring Tides and “Tide of The Century” Drawing tourists to French and U.K coasts:
http://t.co/gXdqORtsS0",1
2875,569622656770646016,0,American,"@user need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg",0
2879,569745303794024448,0,American,@user Flight #2390 delayed 14 hours!! No one at #AmericanAirlines counter can tell my husband that he will be on that flight! Help???,0
2884,570094749933289473,0,American,@user - you broke my sick wife's luggage handle going from JFK to LAX...she had to drag her bag thru the airport! #customerservice,0
2889,569758106395254784,1,American,@user Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.,1
2891,569880482109739009,0,American,@user record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled,0
2896,569923221341908992,0,American,@user ...why would you sell seats for a 7 hour flight with half of the legroom occupied by an escape raft? http,0
2897,569932833709527041,0,American,@user your team rebooked my Cancelled Flightled AA flight on a different airline. New airline has no such Flight Booking Problems. Flight is this evening.,0
2904,570238052943208450,0,American,"@user Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!",0
2909,570187239864414208,0,American,@user this has to be the absolute WORST EXPERIENCE EVER!,0
2912,570229222662410240,0,American,"@user I'll be sticking with @user in the future. No change fees, first bag free, and stellar customer service.",2
2913,570301929580048385,1,American,@user I did,1
2916,569889833297915904,0,American,"@user I can't!!!  No one can't get to ""hold"".  You can't get past the automated reply.  It hangs up on you.  #FRUSTRATED",0
2918,570287271234174976,1,American,@user Here is the photo ;) http,1
2920,569627485240844288,0,American,@user Reservation Line won't let me speak to a representative because they are too busy. They literally disconnect you. Why bother?,0
2925,570239463089000449,2,American,@user Thanks guys got some sleep. Hang in there DFW with bad weather.,2
2927,569838834810093568,0,American,@user that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether,0
2929,570238782202470402,2,American,@user great thank you,2
2942,569912753479147521,0,American,@user customer service is terrible.Been waiting 6 weeks for a reply to an email. Not helpful at all and keep brushing off problems!,0
2944,570284660510433280,1,American,@user what's the status of flight 1357 out of sju?,1
2945,569910053249142785,0,American,"@user Retrain in Customer Service first, make proper adjustments when Cancelled Flightling flights. Own up to your Mistakes.",0
2947,570292403309035520,1,American,@user @user iPhone 6 64GB (not 6 plus),1
2949,569821309137514496,1,American,@user When did they start to sell water @user ?,1
2968,570081165459259392,1,American,@user sent,1
2970,570024324666564610,0,American,".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",0
2972,569644495517589504,0,American,@user ...is this how you want to treat your platinum (and two gold) flyers??,1
2975,570307312675651585,2,American,"@user Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",0
2977,569695286907551745,0,American,@user @user how can you have no food on a 4 hour flight 528 from Columbus to Phoenix? Starving and Pissed off. Can't eat Go Go!,0
2980,569688392553799680,0,American,@user can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?,0
2983,570122183072092160,0,American,@user what kind if airlines do you guys run? The people that got in line first received hotel vouchers? Terrible customer service!,0
2984,570262528539779073,1,American,@user hook me up with a free trip to Barbados and I will tell you the secret beaches to see,1
3027,569890741666717697,2,American,@user thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst,2
3028,569652510950100992,0,American,"@user Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child.",0
3029,569931363505315840,0,American,@user am on hold for the 2nd time today. Need help with confirming the new flights you arranged for me. Can you expedite this?,0
3043,569984339800416256,0,American,@user you flew me into Chi instead and I got a ride to MKE. U said my bags would go to MKE today. Is it on the Cancelled Flightled flight tho?,0
3056,569940147615113216,0,American,"@user Way to suck at customer service, Dallas is trapped in an ice storm but you didn't Cancelled Flight 7am flight &amp; been on hold all day.",0
3066,569737333827887105,2,American,"@user - Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year.",1
3067,569683041578192896,2,American,@user I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds.,0
3068,569890715867750400,0,American,"@user Are there any travel advisories for Toronto, ON today? I can't access anything regarding international travel on your website--",1
3075,569874098035142656,0,American,@user @user how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs,0
3099,569621976131772416,0,American,@user Still waiting on bags from flight 1613/2440 yesterday  First Class passenger not happy with your service.,0
3108,570052723409874947,0,American,"@user @user After days, I finally got the automated service to call me back but it hung on me! This is beyond ridicules.  help!",0
3111,569597666025345024,0,American,"@user When I left Orlando, I was 2nd in line for standby. I land and I'm 4th. 'Priority members get first available seats'. Awesome.",0
3122,569683183161233408,0,American,"@user You should be more timely with bags that missed a flight, people need their undies the next morning!",0
3128,570105616515145728,0,American,@user it's not only my bag...it's the complete lack of respect when I called. I was hung up on. And it is my daughters bag,0
3148,569952984257294336,2,American,"@user Thanks for asking On second plane after maintenance issue, for flight from ORD to LIT. Sitting at gate in very very warm plane",2
3153,569638919131627522,0,American,"@user @user AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",0
3154,569663577226915840,0,American,"@user i have tried getting help from agents, the phone, twitter, and FB. Can no one at American Airlines help me?",0
3159,569868115481395201,0,American,@user how comes no one has answered my calls or emails?,0
3162,569769606761439232,0,American,@user just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.,0
3165,569608733321498627,2,American,"@user appreciate update. Have also appreciated our pilots effort to explain to us just now. Accurate, authoritative comms is vital.",2
3167,569632584424153088,0,American,@user 250 I'm not sure if I'm rebooked now. In a line at airport trying to work it out. The earlier I can get to SFO the better:(,0
3188,569952945028108288,0,American,"@user hey ho its not me losing any money (only you) just next make sure you stick to the ""flyers right's booklet""",0
3193,569741854565998593,0,American,@user Err 2 hour wait time for the Exec. Plat. line?,0
3197,570212050548461568,0,American,@user She seems a little preoccupied - that's why I'm bringing it to your attention. I am just flagging an issue as an observer.,0
3198,569842929860263936,0,American,"@user called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW",0
3202,569675799122591746,0,American,"@user  To add, I have to get up to go to work tomorrow am.  I don't like having to wait up until 12 or Late Flightr.  CS sucks.",0
3204,569977887136342016,0,American,"@user can lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air...",0
3206,570085896319401984,2,American,@user Thank you,2
3207,569885774386044930,1,American,@user thank you,2
3210,569894963665707010,0,American,@user @user she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help,0
3220,570256852166029312,1,American,@user do you still use DC9's?,1
3235,570018285544206337,0,American,@user misplaced my bag 36 hr ago and can't tell me where it is. I've lost $1000 of stuff :( #AmericanAirlines #unamericanairlines,0
3236,569646144805953536,0,American,@user I even went to ticket counter and got no help,0
3237,570021329065394176,0,American,@user dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ,0
3240,569603991551782913,2,American,@user  Mad love http NYC-,2
3244,569681774307123200,0,American,@user It's not your agents; it's your voice activated system that's not working right. And no email on Cancelled Flightlation. Lots of problems,0
3255,570202173172281344,0,American,@user as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.,0
3256,569935135895883776,0,American,@user Only fluctuated because aa took 2 hrs to call me back.Ended up paying (extra) in $US so above statement not true,0
3261,569669381128654848,0,American,@user @user not a valid response in 2015 for a multinational corp whose profits are measured in billions. Stop understaffing!,0
3270,569940980809342976,0,American,"@user On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight.",0
3276,570276434763128833,0,American,"@user but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",0
3277,569675608969465856,0,American,@user approaching three hours sitting in the plane on the ground at DFW on #AmericanAirlines flight 3056 - Oscar performance,0
3289,570267902726803456,0,American,@user The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,0
3291,570044332843134976,2,American,"Still thinking, those PJs may have me sold @user @user We'd #love to have you on board with us! @user here I come",1
3305,569917824078090242,0,American,@user 6 hours to get backs back after being sat on a plane for 4 hours to have flight Cancelled Flightled with only one small drink,0
3307,569769643864408064,0,American,@user @user being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,0
3326,569766964895166465,1,American,"@user please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",1
3345,569688201222160385,0,American,"@user oh it can get better apparently. After making us wait for a gate, psych!! Now we need you to de-ice before coming to the gate!!",0
3348,569599312671301633,0,American,@user hey there me again from yesterday im still on hold,0
3352,569969599711571968,0,American,@user from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list.. it was a very bad day,0
3353,569940685757014016,0,American,"@user so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport",0
3356,569595399557685248,0,American,".@AmericanAir nice 2 know. I paid 4 a seat. Then you sold my seat. now I bought a 3rd seat. It's a good scam, but a scam all the same.",0
3360,570257258275164160,0,American,@user Flight 2559 it's been delayed every hour since 8:55 am.,0
3361,569608190410809344,0,American,@user I would like a refund for this flight. They delayed the flight 5 times. I feel like you're making fun of us.,0
3366,570007852724699136,0,American,@user you're airline is ridiculous,0
3376,570305264613765122,2,American,@user thank you!,2
3381,569828817960869888,1,American,"@user got a callback at 1 am, took care of it. thanks.",2
3384,569691680661762049,0,American,@user after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business,0
3396,569659599709704192,2,American,"@user versus @user 
in Customer Service?
Who will win!
For Me @user is a convenience to a trip to Cali &lt;3",1
3402,569659230929555456,0,American,"@user of course it wasn't your intention, issue lies in lack of response. she did contact you directly; she sat on hold for 50 mins",0
3413,569676333766328320,0,American,@user so we have a Cancelled Flightled flight in about twelve hours. Maybe we'll have heard from an AA rep at that point.,0
3416,569948646717812736,2,American,@user Let's all have a extraordinary week and make it a year to remember #GoingForGreat 2015 thanks so much American Airlines!!!,2
3417,570295745921880064,2,American,@user thanks keep me updated just hope I make either of my connections to Killeen Tx,2
3419,569925171294953473,2,American,"@user sure, thank you!",2
3424,569643344462262274,0,American,#nothelpful MT @user Our call volume is extremely high today. Our apologies. Please continue contacting Reservations for assistance.,0
3425,569926212400709632,0,American,"@user Define ""sincerely"". Your actions do not reflect what you're saying in a poor attempt to redeem yourselves on social media.",0
3426,570300177367633921,1,American,@user What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http,1
3428,570269280748441601,0,American,@user any idea on what the wait time is for refunds from @user I was told a few days over the phone - but it's well past that.,0
3429,569602057285574656,0,American,@user please fix your mobile and desktop site to allow Canadians to select a passenger when checking in. Thanks.,0
3431,570282469791911936,1,American,@user - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http,2
3432,570066226233417728,0,American,@user seats that were assigned are inappropriate for child this age. AA knew age of child.,0
3440,569638503199285248,0,American,@user it's always better to find out equipment is INOP on the ground than in the air! #safetyfirst,1
3444,570297479029252097,0,American,"“@AmericanAir: @user We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",1
3445,570195668850995200,0,American,"@user I would love to say the same but it's not so much. 5hs flight, no internet, no personal A/C, 20yr old plane. #NoFunAtAll",0
3455,570187100710002689,0,American,@user so I have to call back at 9 since the department is closed. This has to be the biggest bunch of bull!,0
3457,569715074505420802,0,American,@user lost @user luggage on flight yesterday morning #Miami to #NewYork #LGA no response and no luggage more than 37 hrs ltr,0
3458,569852250488573952,0,American,@user 2days 2plains 2fails,0
3469,569666202634743808,2,American,@user DONE!! thank you so much!!,2
3473,570092210466611200,0,American,"@user your online site doesn't have flights listed in chronological order, resulting in a mis-purchase. Anything that can be done?",0
3474,569682097125896192,1,American,@user I know you are getting pummeled tonight @user we were one of the lucky out of @user just one more @user,0
3478,569869884164714498,0,American,@user calling at 1am to tell me my flight has been rescheduled 12 hours Late Flightr than it was supposed be to seems like a bad solution,0
3483,569811225770479616,0,American,@user I understand you are busy but I have still gotten no answer. I need to get home and you guys have not helped at all,0
3486,570283254743506944,0,American,@user worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,0
3497,569687606901940226,0,American,@user is the situation at JFK this evening is going to get better or worse ? Do not Cancelled Flight a flight like yesterday after 8h delayed,0
3501,570074601801318400,1,American,@user What are Preferred Seats?,1
3508,570033624306708481,2,American,@user Absolutely!,2
3511,570205917024628736,2,American,@user excellent!  Love you guys!  If it is first class I'll hug ya'll!  See you shortly!,2
3512,569738487269756928,0,American,"@user flight from PHL to Austin Cancelled Flighted, headed to Houston, delayed, now have to pay to rent a car and drive 3 hrs to Austin",0
3513,569710119216422912,0,American,"@user - Appreciate your system is busy but when I call, having your automated system hang up on me is not helpful.",0
3514,569730801480245248,0,American,@user can someone actually either call back or help me figure out how I'm getting home??!,0
3515,569989598388084736,0,American,Well @user we won't be flying you. Rebooked on Jetblue. With credits (that actually work) it was free!,0
3521,570080545461407745,0,American,"@user even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",0
3526,569719693780496384,0,American,@user Weather was not involved.,0
3539,570239376283676672,0,American,@user My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?,0
3553,570008179280646146,0,American,@user I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!,2
3555,570303383782989824,1,American,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,0
3563,570100035167379456,0,American,.@AmericanAir how about connecting me with a customer service rep? I'd rather speak to a person than a computer. Thanks!,0
3564,570268420140244992,0,American,@user 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @user,2
3565,569843359029850112,0,American,"@user I'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!There're few places left",0
3567,569919703054991361,0,American,"@user For the love of all that is holy, if your automated phone system is going to give like 8 options, give numerical shortcuts",0
3568,569888954863890433,1,American,@user can you tell me why flight 1542 from dfw to phl was Cancelled Flightled for tomorrow?,0
3572,569806083981758464,2,American,@user thanks. They did not charge anything in the end so all is good.,2
3574,569610871934205954,0,American,@user you have to run the engine to troubleshoot an issue before boarding the plane!?! How about another plane? #aa2227 #miatoiah,0
3583,569839216512917504,0,American,@user I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines,0
3584,569616934225846273,0,American,@user the reservation system won't even let us leave our phone #. I have no way to fix that you rebooked me on wrong day!,0
3586,569997215453855744,1,American,@user basically u right now http,1
3598,569621583737835520,0,American,@user that's not what I asked :)) I'm looking to change a Flight Booking Problems for 03.03. Can you help,1
3608,570298371140939776,0,American,"@user if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.",0
3611,570128847439417344,1,American,@user just hoping/praying for a safe flight. They've had to stop and de-ice our plane yet again😞,0
3615,569717632993263616,0,American,@user I'm home &amp; only 9hr Late Flight.  No thanks to your service centre - their plan involved 4 flight legs all across NA and 2 full days..,0
3619,569622208588468224,0,American,@user I did. Should i expect a response in this fiscal year? This calendar year? Never?,0
3627,570100824703143936,0,American,@user gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,0
3628,569906446881697793,0,American,"@user @user ""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~45 people deep}",0
3634,569605935280336896,0,American,"@user @user Are you out of your mind, AA? What is the point of this Twitter acct? Form letters in 140 characters or less?",0
3636,570081679844319232,2,American,@user Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.,2
3637,569670634718023680,2,American,"@user that's ok, thanks for letting me know. Appreciate all the responses.",2
3638,569677591055106048,0,American,@user is profiting in the billions and throwing crap at the people who put them there. American is a hurting brand,0
3645,569661464509861888,0,American,@user Same as yesterday's Cancelled Flighted flight. AA104. Your customer support is just awful!,0
3646,569846990076387328,0,American,@user I called reservation at 1 am and I'm still waiting for someone to call me back,0
3649,569641259826061312,0,American,@user You've now put me on a BA flight - can I get access for 2 for the lounge? Been at ORD for 11.5 hrs now and still have 5 to go.,0
3650,570175988648316929,1,American,"@user You don't have those abilities anywhere! Not at the ticket counter, at cust service, or online. That's why we're done here.",0
3651,569677478077136897,0,American,@user it shouldn't happen but did and has put us and our gear in jeopardy. What steps do you take to protect customers if their items,0
3657,570267608773054464,0,American,@user I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.,0
3663,570202621123780608,1,American,@user Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??,0
3669,569611735696580611,0,American,@user Somehow between DFW and MIA I got bumped from 12B all the way to 41G on 2312? What's up with that?,0
3671,569983967467868161,0,American,@user stuck at gate Miami to JFK flight 1510. Are we going to get out of here tonight? Very frustrating,0
3673,569892686624198657,0,American,@user what response? Is our flight out of Montrose Cancelled Flightled or not?,0
3677,570263008762601475,1,American,@user yes they do http,1
3687,570088135851266048,1,American,@user follow me back so I can DM you guys,1
3689,570304544128815104,0,American,@user your planes made me miss 2 connections in 2 days. Thanks for nothing,0
3690,569660029093203968,0,American,"@user I made my flight but then still had no update emails when I landed, no info ever sent on that or second flight. Losing my biz.",0
3692,570296572375900160,2,American,"@user yes yes yes,so glad to be headed home!",2
3694,570080703171448832,1,American,@user what about flight 1239?,1
3703,569914552382418944,1,American,@user is 2513 and 1555 on time or Cancelled Flightled?,1
3726,570304633048047616,1,American,@user Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,0
3733,569602563261276160,0,American,"@user @user No, American. This is simple. How about YOU call HER back with the info for her new flight. Basic customer service",0
3741,570306715599695874,0,American,@user Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http,0
3743,570218532060835840,0,American,"@user The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff.",0
3765,569965247093731328,0,American,@user been on the phone for 47 minutes...said it would be 10...  Any advice?,0
3773,569670802867556352,0,American,@user thanks. Now my carry on that you guys insisted be checked at the gate is missing. Won't be here till Late Flight tomorrow morning.,0
3776,569899522152726529,1,American,@user Lost black wallet at #DallasAirport.I was on flight 2208 to CLE.Would appreciate ur help. Last I used it at @user on A20.,0
3784,569965873752104960,0,American,@user have been in call cue for 11 hours. No call yet. Wife in cue for 9 hours.  Got a call but was hung up on.,0
3785,569737682466656258,0,American,"@user I understand the weather issues. I don't understand how I was not notified of the Cancelled Flightlation, and had to realize it so Late Flight.",0
3796,569670147893383168,0,American,"@user Been trying to call all day, get hung up on every time. Your guys are horrible!",0
3797,569891790343569408,0,American,@user No. I was told I got put on another flight and that I would get an email. Still haven't gotten one yet.,0
3810,569631041603788800,0,American,@user u cant spell airline and I trusted you to get me home on time and safe you are the worst #gobankrupt http,0
3811,569623849752358912,2,American,"@user I'm flying with your competitor today, starts with an U and ends with D. I will never make that mistake again. #americanforlife",0
3820,569608282442047488,0,American,@user flight Cancelled Flighted out of LAX for tomorrow due to connection in DFW. Help please? we can go out of orange or burbank,0
3822,569641247075213312,0,American,@user flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,0
3826,569762940816990208,0,American,".@AmericanAir @user Add insult to injury you guys ""misplaced"" my bag. 

Can't believe you have to pay money to be treated this poorly.",0
3828,570088470171013120,0,American,@user the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well,0
3831,570000101654925312,1,American,@user We've sent you more info via DM.  I truly hope you resolve this very quickly. #media #filmcrew #cnn #nbc,0
3834,569689370988408832,0,American,@user 1 ticket agent servicing at least 60 people on line. Waiting for an hour and a half and your phones hang up on people.,0
