,tweet_id,labels,airline,text,pred
1659,568002085888897025,0,US Airways,"@user after last night in Charlotte NC I'm seriously debating never flying you again. 50 minute on the Tarmac, connection leaves.",0
1661,570030173300658176,0,US Airways,@user changed our flight 6 times in 1 trip. Bumped to @user now &amp; having great experience. Never. Flying. US Air again. Never.,0
1662,569842257588846592,0,US Airways,@user Can you help me with a refund.  the phone guy couldn't help.  The website won't let me submit a reply.,0
1676,570220968435716097,2,US Airways,"@user Waiting on my flight right now, thanks!!",2
1685,568134273628155904,0,US Airways,"@user really, so what does that mean??? #usairwayssucks",0
1687,569635391965405184,0,US Airways,@user always letting me down. 👊,0
1688,568501367754661888,0,US Airways,"@user @user poor excuse. I was towards front of plane, no sandwiches, we have to pay for them, should have more",0
1694,569166368781635584,0,US Airways,@user on hold for 30 minutes &amp; counting to Cancelled Flight reservation booked within 24 hours - can I do it here? conf code: F6DK04 / XZMSCW,0
1706,569890311608111105,0,US Airways,@user @user can you give me a # for US Air in philly to talk to a real person? Acarl4@hotmail.com,0
1707,570295405818335236,1,US Airways,"@user I forgot my password and I don't know if my username is correct, and i want to use my miles, what i have to do??",0
1712,569500867159699456,0,US Airways,@user ANSWER THE BLOODY PHONE!,0
1721,569312745306382336,0,US Airways,@user don't think you guys could mess things up any more.. Never flying with you again!,0
1734,569671871634935809,0,US Airways,@user @user so does that mean @user that you might care about my sister be assaulted on one of your flights,0
1740,569848398129565696,0,US Airways,"@user first, luggage got stuck in a different city, now I get them back today &amp; one of your employees stole a pair of gloves from me!",0
1743,569508277026983937,0,US Airways,@user flight #3739 leaving CVG. Gate agent had no computer and counted passengers on paper. I feel safe.,0
1749,569532711787892736,1,US Airways,@user with a glass of wine once we hit altitude?,1
1753,568527545097805824,0,US Airways,@user what is the holdup? Should I be looking for another flight?,0
1756,568576058645188608,0,US Airways,@user problem with flight in Gainesville US Airways  5137 to CLT will miss connecting flight 5547 to IAD. When can I get another flight,0
1757,570071071220609024,0,US Airways,"@user Well, that's a problem considering I need to book a flight tonight for this weekend... is there anything you can do?",0
1758,569518608797323265,0,US Airways,"@user your customer service is a joke. First a mechanical Cancelled Flightation, now weather. On hold since 5:30 am. No humans. Pls call me!",0
1759,568626969983750145,0,US Airways,@user why does it cost $900 to change a $100 ticket when it only cost $150 to purchase a new ticket?,0
1762,569913838746742784,1,US Airways,"@user contact via FB messages, Twitter DM or text?",1
1768,568605539866976256,2,US Airways,@user We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!,2
1774,568163524314144768,0,US Airways,@user no they dont.  I think I already said that.  No one responds.  Its an auto response.  Wait is this an auto response??????,0
1776,567918161540046848,0,US Airways,@user thanks. We did see an agent. Unhelpful. Some got vouchers others did not for unexplained reasons.,0
1781,568542052205666305,0,US Airways,@user @user you know...hockey sticks are expensive. Your baggage handlers shouldn't just be throwing them on the cart.,0
1784,570079508797243392,0,US Airways,@user honestly - how is it quickly as possible I've been on hold sine 9:50pm? Everyone that answers has to send me to someone else.,0
1797,569759131143262208,0,US Airways,"@user Please don't trivialize me.  This is a joke, not a slow day or slow experience",0
1799,568255924130983936,0,US Airways,@user I have run out of patience.. We are sitting in a bus without air in front of plane and there is no communication from anyone40min,0
1801,569252020474896385,0,US Airways,"@user comin in clutch and sending me to Charlotte then home, I h8 u @user except for Wayne u a real g #ThankJesus #ThankMe",2
1811,569114030268424192,0,US Airways,@user Cool. Now @user has been told you can't re-route his bags after he was told to leave them last night. He needs them to race.,0
1814,568274949275824128,0,US Airways,"@user Been dealing w/ @user to solve the probs your team created. Your Manch, NH staff is clearly your C-team, btw. #NotEvenJV",0
1827,569650819894652928,0,US Airways,@user @user According to your costumer support your website is holding my money hostage and you cant do anything about it..,0
1829,569340402786025472,0,US Airways,"@user he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",0
1831,568449520645906432,2,US Airways,"@user on the DL, send Ethan some new pants and some ""white revive"" laundry tabs. He's a great guy, good crew, he's just, err, single.",0
1832,569603357406576641,0,US Airways,"@user flight 2022 out of Phil, no update and was supposed to leave 15 minutes ago.  Sitting in airport, wondering#irritated",0
1838,567777187265515521,1,US Airways,"@user Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change",1
1842,569984162377003008,0,US Airways,@user no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,0
1846,568796449863028736,0,US Airways,"@user now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!",0
1852,570019234505474049,0,US Airways,@user seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,0
1853,568750153315676160,0,US Airways,@user on flight 1839 waiting for weight and balance info for the past 30 minutes!!!,0
1855,568841635049533440,0,US Airways,@user @user no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers,0
1862,569880100218544128,0,US Airways,"@user @user ""ma'am the doors close 10 mins prior to departure"" ""but I was here 20 mins before?!?"" laughter from the 2 agents",0
1869,569347552484728832,0,US Airways,@user @user flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!,0
1881,568475947617411072,1,US Airways,"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @user  http I look 4ward to that follow back too!",1
1886,570048851295383552,0,US Airways,@user #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today,0
1900,568194427904069632,0,US Airways,"@user I appreciate that you actually monitor Twitter, so please  pass along my feedback. I've tried calling about 15 times in 4 days :(",0
1901,568809327298883584,0,US Airways,@user same here! On hold for an hour &amp; then told @user has done all it is willing to- which was apologize. #stillnotonmyflight,0
1904,569242425530712064,0,US Airways,@user looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline.,0
1924,569552945324273665,0,US Airways,@user WORST customer service ever!!!,0
1926,569821862873726976,0,US Airways,"@user Raleigh to Chicago and no #firstclass upgrade. Must be flying AA 'the screw USAir Elite, after we bailed them out' Airline",0
1929,569610759795314688,0,US Airways,@user thanks for the worst customer service on the face of the earth. I loved the 5+ hrs on hold along w 2 Cancelled Flightled flights,0
1932,569776946365620224,0,US Airways,@user flight 435 is delayed so will miss connecting flight 457 can you please help with alternate? Thank you.,0
1936,569537708202307584,0,US Airways,@user 3rd connecting flight delayed but still cannot make it &amp; still unable to speak to a real person,0
1940,569633099174322177,0,US Airways,"@user HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http",0
1941,568008391773196288,0,US Airways,@user over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us,0
1943,569890309624082432,0,US Airways,@user would have been nice to be offered in flight credit. Especially since I'm staring at empty overhead room.,0
1954,570237453229019137,0,US Airways,@user been on hold for 2 hours for something which I could have done in less than 1 minute if it was available.Your site UX is awe full,0
1956,569972558218440704,1,US Airways,@user  how does one downgrade a flight?,0
1959,570060873328414721,0,US Airways,@user ... I f@$%ing hate you.,0
1960,569968609440563201,0,US Airways,@user is okay for u 2 Cancelled Flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time,0
1964,570236313393373186,0,US Airways,@user i understand that but i should still be able to view my reservation online....,0
1968,569464902164856832,0,US Airways,@user Sounds like  @user should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,0
1970,569002703558475777,0,US Airways,"@user &gt;250k miles on usair.  Last four flights not good. Other airlines much improved. Billing issues, seats, legroom, in air service.",0
1972,569338605057015808,0,US Airways,@user And cherry on top-flight 880 was on runway after we landed ON TIME for 45 mins. Still didn't get half the luggage.,0
1974,569657895522054145,1,US Airways,@user I have received two reservation check-ins for two different flights for my one flight tomorrow morning. Need assistance ASAP,0
1976,569920436466794496,0,US Airways,@user how long for a reply,0
1979,568634185155358720,2,US Airways,@user Exicted to be flying with y'all soon !!,2
1986,568490780203065347,0,US Airways,@user 5 hour cross country morning flight and you have no food? #BadService,0
1988,569371393294344192,0,US Airways,@user can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,0
1994,567804923782627330,0,US Airways,"@user wont waive fees for flight Cancelled Flightlation due to #neptune To use credit, $200 fee. Couldnt reach destination @user #notmyfault",0
1999,567739625465077761,1,US Airways,@user will my known traveler no. transfer over from @user ? when I check in at t-24 as an AA elite I can get choice seats?,1
2001,569373650647945216,0,US Airways,@user @user      5 hours on hold and no answer . Guess the synergy of a merger was really planned out,0
2002,567747420650754048,0,US Airways,"@user I believe you. But in all seriousness, what's an acceptable time I should have this expense on my name that wasn't my fault....",0
2006,568382196081229824,0,US Airways,"@user if a passenger is to large to put down the armrest and now is using part of my seat, what is my recourse?  #nothappy",0
2010,569432100652384256,0,US Airways,@user 3 hrs on hold. Husband has decided we should sleep in shifts so we don't miss the phone rep. to reschedule,0
2026,568787831436345344,0,US Airways,"@user @user , you Cancelled Flightled my flight back during the holidays and gave me a refund of $8.51/ticket from PHL to EWR, really?!",0
2044,568159483786084352,0,US Airways,@user @user how can I be stuck on a plane due to snow in Boston when it's not actually snowing in Boston?  Usair flight 2218 #US2218,0
2061,568187959276646401,0,US Airways,@user the Late Flightr flight to Charleston is leaving before the flight scheduled earlier.  That's so wrong,0
2062,568162061278011392,0,US Airways,@user I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care,0
2063,569653415317413888,0,US Airways,@user #stuck in Florida with no flights... Service sucks here. #nofood #nodrinks #nohelp,0
2073,569169274109100032,0,US Airways,@user @user Sean - keep in mind if you call...plan on being on hold for 3+ hours,0
2078,568464356687679488,1,US Airways,@user is this accurate? Safety guide shown no MP3 player usage during takeoff and landing. http,0
2081,569882324713783296,0,US Airways,"@user Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",0
2085,568473401544859648,2,US Airways,@user thanks,2
2087,568440431454736384,0,US Airways,@user found great prices thru US Air for honeymoon. Website wont work and been on hold for more than a hour now after being told 10 min,0
2094,569940889591795712,0,US Airways,@user I'm expecting 400% reimbursement for the unprofessional decisions with US728 on 21 Feb. Check your very full complaint box.,0
2098,568208488335331329,0,US Airways,@user I'm sorry as well. It's been 24 hrs without my bag and I can't get a straight answers. I'm on call #6 for today.,0
2102,569592390211801089,0,US Airways,"@user Is your reservation phone number working? Called 10x in the last 3 days, and haven’t gotten through.",0
2104,569618750946873344,0,US Airways,@user On hold for &gt;70 mins on my 3rd attempt just to get a receipt showing change fees for an upcoming flight. Please help!,0
2107,568079633998086144,0,US Airways,@user Thank you. But it is sad that she couldn't talk 2 a REAL person &amp; kept getting disconnected by an automated msg.,0
2111,570275106724782080,0,US Airways,@user - 800# referred me back to baggage services but I left the airport. I was on seat 17A,0
2114,569553488885243904,0,US Airways,@user on hold 2 hours 54 minutes. What's going on?,0
2115,568541043106435072,1,US Airways,@user please change direct flights from RIC to JFK instead of LGA. Pleeeeease! LGA is the pits.,0
2134,568996205910466560,0,US Airways,@user I have a story for you. It starts with a two hour delayed flight that makes me miss my connection in Miami.,0
2135,569189803746574337,0,US Airways,@user  this is ridiculous at CLT  and we missed our connecting flight because of a chuckhole  on runway??  #shameful (1/1),0
2143,569223492987723778,0,US Airways,"@user 4+ hour hold, finally Cancelled Flighted ticket! sticking to @user @user who allow easy online Cancelled Flights/refunds! http",0
2145,568891505869344770,0,US Airways,@user how about checking the plane before having everyone board the plane? #pissed,0
2155,569482278646124544,0,US Airways,@user I just got hanged up on trying to get to an agent. Can you help?,0
2158,568867930127114240,0,US Airways,@user another squashed flight. Having to share my seat with another passenger is not@my idea of quality travel,0
2167,570151995472027649,0,US Airways,@user it's not like I'm trying to leave earlier just for fun. I don't want to get stuck in DC if we have bad weather in RDU.,0
2171,569706041673322498,1,US Airways,@user Have you issued a Memphis travel advisory for tomorrow? Winter weather coming through now.,1
2174,568790015142178816,0,US Airways,@user I've been standing on a very crowded bus for the past 30 mins for DCA-PIT. HELP! @user http,0
2179,568523003778084864,0,US Airways,.@USAirways I guess from now on I should take my chances &amp; keep the $50 for the courtesy free because it seems cabin is always full.,0
2181,569496169652428800,1,US Airways,"@user if I rebook on another airline after my flight was Cancelled Flightled, do you reimburse? I need to get home today, not Tuesday.",0
2196,568073191068794880,0,US Airways,"@user 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent ⤵ http",0
2203,568963705439789056,0,US Airways,@user express my disappointment in your reservation department and the treatment of a Sailor dealing with a death in the family,0
2206,568622478081306624,0,US Airways,"@user DCA-&gt;HPN, u r prof hostage takers.We stood on bus 2 plane for 25 min,now sitting on plane with no mvmt &amp; 1 announcement 4 &gt; hour!",0
2218,569670882207129601,0,US Airways,@user @user Not providing pilots for your flights: is this a new feature of your merger? #efficencies,0
2219,569470268474683393,0,US Airways,@user 8 hrs of wait time is unbelieavle unaccpetable biggest airline in the world should have failback call centers,0
2229,568966649728114688,2,US Airways,@user me too!,1
2231,568607094426996738,0,US Airways,"@user we can't afford the international change fees to rebook our trip so we wanted to go home, turns out we can't afford to go home.",0
2239,568490899396829186,0,US Airways,@user has the most ass backwards process for using credits on flights. even trying to get a hold of customer relations is impossible,0
2241,569716646165778432,0,US Airways,@user attendants at the gate. Enjoyed watching the other flight to our destination take off before having a horrible attendant give us,0
2242,567979842882428928,0,US Airways,@user @user hope for no weather delays no help to reroute and your on your own for lodging non stop is the way to go,0
2243,570192366272970752,1,US Airways,@user flight 1946 out of clt this morning.  It's snowing here.  Should i head out to the airport?,1
2259,568780675672907776,0,US Airways,"@user thanks for making miss connection, getting rebooked, missing that too, and a miserable day. Started my day @ 4:30am for nothing!",0
2262,569647597666889728,0,US Airways,"@user holding your passengers hostage during your computer crash is not customer friendly, let us off the plane or get us moving",0
2263,568189372362674176,0,US Airways,@user PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL,0
2289,567793186698190848,0,US Airways,@user was rebooked but sucked big time. Crappy layover. Customer service very sub-par.,0
2310,569613897516380160,0,US Airways,@user if you are going to make me wait in the phone for a long time can you at least turn off the ads they are eating away at my soul,0
2315,569802676914909184,0,US Airways,@user merging with American will negatively affect your quality and integrity. I will no longer fly with you because of it.,0
2326,568245800788221953,0,US Airways,@user Thanks for calling me about my 10:00p redirected flight at 10:07p. #SmoothOperation,0
2330,569682454757257216,0,US Airways,@user  Interesting you forward compliments but never complaints!  World's worst airline #GoingForGreatnessFAIL,0
2336,569677827068579840,2,US Airways,@user thanks to the whole team for an on-time flight despite inclement weather http,2
2337,568748360599019520,0,US Airways,@user thanks for taking my flight off the board AND NOT PROVIDING and updates about my flight which is 26 minutes Late Flight.,0
2341,570057520162721792,0,US Airways,@user well I thought they had hours ago but just found out that no I do not have a seat,0
2344,569961117235191809,0,US Airways,@user I have a flight voucher/confirmation code but there is no where for me to enter it on your checkout page while Flight Booking Problems. Pls help,0
2351,567800771774001153,1,US Airways,@user conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,0
2363,570269976042573824,0,US Airways,@user any direct number to dividend miles account info? Every Time I try them I get actually hung up on,0
2364,570208313163550721,0,US Airways,@user They're also saying the CLT flights are delayed but you're not showing it in your system which makes it impossible to figure out,0
2366,568643981258723328,0,US Airways,@user I have been on three planes for flight 1907 and still haven't left the ground BAD SERVICE #sad,0
2372,569880207911460864,0,US Airways,@user 4914 from PHL to BGM. I cannot believe this has happened 2x in under two weeks!,0
2376,569533663211356161,0,US Airways,@user now you don't know where my luggage is?  Seriously?,0
2392,567820135265759232,0,US Airways,@user strikes again. @user  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates 😎,2
2397,568438860390244353,0,US Airways,@user can we hold two seats for 11:35 flight from PHX to Las 1856 as this delayed flight 556 is not going to arrive on-time,0
2400,568112076549451776,0,US Airways,@user I tried that before using Twitter. Also gave me no helpful information. Thank you anyway,0
2401,568914516546850816,0,US Airways,@user it's not misjudging it's a deliberate strategy. Seen it multiple times on USAir. Makes staff life easier at expens of passengers,0
2411,567790572833103872,0,US Airways,@user tooooo many Cancelled Flightations! My chain of command hates me now,0
2412,567790175813681153,0,US Airways,@user  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @user #neveragain,0
2418,568402562107498497,1,US Airways,"@user Flight US 723 from @user to @user passing over @user at 20,000 ft this morning. http",1
2426,568245558919503872,0,US Airways,@user : its just a very bad customer service experience// can you help,0
2429,569202715571703808,0,US Airways,@user the American Eagle plane you're using for CLT to RDU is disgusting! You should be ashamed! #disgusting #ew http,0
2430,569815690531758082,0,US Airways,@user your computer system went down ok that is understandable but the agents make it worse by not helping her or anyone else,0
2433,569124024426618881,1,US Airways,@user So no idea? Thanks...,1
2453,569490688569679872,0,US Airways,@user I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons,0
2455,569256374011428866,0,US Airways,"@user I was told a ""return call"" by a human",0
2458,569729663351832576,2,US Airways,@user Thank you. I'll do that next time!,2
2461,569673913892003840,0,US Airways,@user why does this flight keep getting delayed Late Flightr and Late Flightr?,0
2462,569514031695962112,0,US Airways,@user no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?,0
2468,569162211748245504,0,US Airways,@user Was told it was a software bug. Told to call back this AM  Now your system is too busy to handle any calls this AM.  Clown shoes.,0
2473,570011088508604416,1,US Airways,@user I have submitted my request. I would appreciate a call by 9am eastern. Thank you.,2
2480,569870036992593920,0,US Airways,@user Discovered our flight was Cancelled Flightled yesterday at 3:30PM - @user finally notified us our flight was Cancelled Flighted at 0316 AM,0
2489,570285320085880832,0,US Airways,"@user RT @user Nice, another delay with @user second one this trip. Left engine leaking...what's next?? #USAIR #nothappy",0
2492,569670708818780161,1,US Airways,@user do you know what flight the pilots for 1581 are coming in on? Thanks.,1
2495,568129940371214336,0,US Airways,@user would it kill you to give me 30-60 seconds of bad muzak instead of constant commercials while on hold?,0
2496,569519007965061121,0,US Airways,@user you keep suggesting people call 800-428-4322 but we just end up on hold for hours. You seriously don't have a better method?!,0
2497,569981026598043648,1,US Airways,@user direct flights to SFO leaving from same airport with @user and @user - can you please put me on one of those?,1
2503,568150818572144640,0,US Airways,@user had 2 Cancelled Flight my trip to LA bc weather @user was easy but US air is making me pay $200 to use the credit. Never again,0
2505,568248151368269824,1,US Airways,@user will I get the full amount credited to my account for US Airways credit?,1
2514,568911225167474688,1,US Airways,@user  is a bag that is   23”L x 9”W x 12”H  allowed as a carry on?,1
2519,569956147433574401,2,US Airways,@user @user shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!),2
2523,568873459901702145,0,US Airways,@user have checked all day.  CHO needs added.  Please evaluate.,0
2525,569229135752642560,0,US Airways,@user you are cutting into my pregame time.  Go @user !!!!,0
2528,570217450874146818,0,US Airways,@user R U aware your wait time to talk to a sales agent is always 30-60 minutes? Unacceptable. At least employ a call back feature!,0
2540,567908831545544706,0,US Airways,"@user I absolutely knew you would try to blame weather to deny us vouchers in Phoenix. Totally false, was a crew issue.",0
2543,568166268546748416,2,US Airways,@user ok thank you we were told ground delay due to snow.,2
2550,569989999963213824,1,US Airways,@user New marketing song? http let us know what you think? http,1
2556,568172839758630912,0,US Airways,@user  thanks! Now I just need to locate where my luggage is!,2
2560,569555413450027011,0,US Airways,@user are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.,0
2564,569930403106172928,0,US Airways,@user lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.,2
2571,569665202616020992,0,US Airways,@user Can you advise on what's happening with departure delays from CLT?,0
2575,569678568692719616,0,US Airways,"@user   US AIRWAYS DON'T CARE FOR CUSTOMERS. Worst experience today with US airways.. Myself, wife and toddler",0
2578,567698031081160704,0,US Airways,.@USAirways we have no choice but to pay another $50 to go to the airport in the hopes that we will be treated better by a rep.,0
2579,569894449922252800,0,US Airways,"@user I cant make it to airport, roads are to bad in DFW and no one is answering the phones and the website is down?How do I reschedule",0
2586,569212558952960000,1,US Airways,@user How does flight 680 look? I'm hearing about Cancelled Flightled departures from @user and I'm about to head into it,0
2591,570085644015419393,0,US Airways,"@user  A few years ago I lost over 50,000 miles bc I was physically unable to fly during the period.  I submitted a doctor's note.",0
2596,568106054283882496,0,US Airways,"@user no, they could be at Laguardia, JFK or Charlotte. I have no idea where they are now tho",0
2606,568863902106320896,0,US Airways,@user it's painful being on hold to you!! Really 25 minutes to change a flight!! http,0
2615,569652631938985984,0,US Airways,@user your IVR hung up on me because of high call volume? I need help. Call me,0
2622,569196701401128961,0,US Airways,@user enormous lines at customer service and two agents what kind of service is that .. http,0
2624,568881975177515009,0,US Airways,@user why I can't book a flight to PRN through your website?,0
2625,569015470025793536,0,US Airways,@user I've been on hold for 75 minutes waiting to talk to someone about my flight tomorrow. Is there another number to call?,0
2632,570000158454353920,0,US Airways,"@user I asked if that was SOP, and they said “It is now.” But yet the other 11 flights, nothing. Is this a policy or not?",0
2641,569525150263214080,0,US Airways,@user Collectively since Friday I've been on hold with customer service for over 3 hrs. My issue is not resolved... so frustrated!,0
2642,569544528299995137,0,US Airways,@user 2+ hr wait &amp; really bad exp @user luggage won't arrive w/ me Do I really have 2go back LAS airport 2 pick up when arrives?,0
2648,569841949185839104,0,US Airways,@user We take Late Flight to a whole new level!,2
2649,568803508784275457,0,US Airways,"@user I've been on hold for 35 mins to sort out my reservation out of sync message when trying to check in, what's wrong?!?",0
2652,569891350302367745,0,US Airways,"@user Going to Manchester, UK now i'm going to miss a wedding. You going to rebook that too? Why have you chosen to Cancelled Flight my flight??",0
2656,569394015055040512,2,US Airways,@user thanks! http,2
2660,569971550008573953,0,US Airways,@user I will never fly @user again,0
2666,569547921189933056,0,US Airways,@user needs to hire more people http,0
2668,568161997935607808,0,US Airways,@user you see now that is a lie.  They auto respond with insulting email. #sucks,0
2681,569542699222573056,0,US Airways,@user 3rd time cut off after 10+ minutes on hold with Chairmans desk?!??? Wth how are we supposed to rebook Cancelled Flightled flights?!?!?,0
2687,568491035564879872,0,US Airways,"@user yes thanks I have never seen anything like this and I come to Yuma all the time, big disappointment. There are 40+ still waiting",0
2690,570125976195219456,0,US Airways,@user thank you for reaching out to me. Hopefully my request will be fixed and I can remain a loyal customer.,2
2692,569494421345046528,0,US Airways,"@user #Overbooked SXM-CLT delayed deplaning extra passengers. #missedconnection #forcedovernight #CLT, no lodging/food. Disappointed.",0
2701,569351224274718720,0,US Airways,@user by far the worst airline in history. I'll never ever fly your garbage again,0
2707,568244413031448577,0,US Airways,@user how does an airline misplace an airline attendant?!! been at Reagan airport since 1pm10:15 to Cincy is delayed trying to find her,0
2713,567725125194493953,0,US Airways,@user it was supposed to be a carry on and in Pittsburgh  coming to Boston it was a carry on,0
2719,568496811662581760,1,US Airways,@user How will I change it?,1
2720,569595015518793730,0,US Airways,@user on the phone over an hour waiting for customer service  got wrong fight information cost us 6 hours from trip. Frustrating!!!,0
2725,568845421390344192,0,US Airways,"“@USAirways: We're sincerely sorry, Sean. Reservations is working hard to answer everyone's call and we appreciate your patience.” #false",2
2730,569709195936735232,0,US Airways,@user I think it's a little weak sauce you have zero inflight entertainment for a 4 hour flight from Salt Lake to Philadelphia,0
2733,569724225466073088,0,US Airways,@user Has To Be THE WORST Airline Of All Time😡😡😡,0
2745,569016588411789312,0,US Airways,@user So when was I supposed to call the Internet Desk? Especially since my reservation told me to directly call the main 1-800 number?,0
2748,569143915405651968,0,US Airways,@user so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,0
2753,569336493224955904,0,US Airways,"@user delayed in philly since 130, sitting onTarmac since 8pm flight 1881 plz contact donaldaroberts1@gmail.com",0
2768,569959365236690945,0,US Airways,@user I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.,0
2774,569237783715422208,1,US Airways,"@user can't control weather/flight attendant.Can control this-green ACU bag, 1.5 hrs &amp; counting! Yep that's me! http",0
2777,570083761582428160,0,US Airways,"@user  - I had 20,748 miles in  my account and was informed I'd forfeit them bc of 33 months of inactivity - I",0
2780,569531768321269760,0,US Airways,@user 2 hours?! And just got disconnected.,0
2782,569338658295193600,0,US Airways,@user I certainly understand the hold delays for WX reschedules - I've been on for 2hr15min - do you have an estimated wait time?,0
2784,568902192364548097,0,US Airways,@user I have never been given a number for elite for usair. Only AA. I waited for 3 hours for an answer and by then my seat was gone.,0
2787,568641157724549120,0,US Airways,@user Then told to offload because the captain was over hours? This has been a terrible experience.,0
2793,569606281998299137,0,US Airways,@user how hard is it to unload bags in order of arrival? 45 mins and counting for flight 699,0
2797,569595534916202496,1,US Airways,"@user got transf. to Dividend Miles...need to change flight.  Grandma just passed, need to change ticket ASAP. Update on wait time?",0
2800,569128660101427200,1,US Airways,"@user we're glad to hear it. Out of curiosity, what causes such flight patterns?",2
2803,569126921096859648,0,US Airways,"@user trying 2 fly frm DCA to SRQ to visit a family member in hospice but 4532 was Cancelled Flightled, can someone assist me?",0
2804,569392511732588544,0,US Airways,@user flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp 😭😭 #imtired #wannagohome,0
2805,569245856680914944,0,US Airways,@user This is ridiculous. You delayed my husband's flights &amp; made him miss his connection. Told him to leave his bags. Sent him (1/3),0
2810,569031663520489472,0,US Airways,@user I did at 7 pm! Still no bag..,0
2812,568222090769379328,1,US Airways,@user so what is the  difference between Cancelled Flighting and reFlight Booking Problems - will that help me avoid a change fee?,0
2813,568885645927686144,0,US Airways,@user How do I get through?,1
2814,569568612215865344,0,US Airways,@user churn rate increasing by the second,0
2819,569370553963786241,1,US Airways,"@user I intend to..very much. My 4,000 followers will as well.",2
2824,569472446954389504,0,US Airways,@user not happy!! Trying to get home on Cancelled Flighted flight&amp; been on hold for 2 hours. Help!! This is just crazy...,0
2830,570106579879645185,0,US Airways,@user the disappointment was not the bag but that it arrived before me and I was kept 12 hrs without options in IAH,0
2838,568102228587884545,0,US Airways,@user stranded in Philly- #Starving and can't get a meal voucher even though your plane had mechanical issue /  next flight in 10 hrs,0
2839,567860107960324096,0,US Airways,@user they call weather an act of God and refuse to help. I have my wife and 3 kids and they have no sympathy.,0
2841,568034537411895296,0,US Airways,@user tell the flight from clt to srq 5080 to wait!!!!!!,0
2842,569280553574277120,1,US Airways,@user @user  ..off to vegas http,1
2847,569355923396780032,0,US Airways,@user Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,0
2851,568634603885502464,0,US Airways,@user that seems unlikely without a crew here to board us,0
2852,570156989541687296,0,US Airways,@user  Thank you for allowing me to spend more money on vacation by buying things I already bought.,0
2856,567760474553348096,2,US Airways,@user Haha - that will indeed be a great day!,2
2858,570264306350227456,0,US Airways,@user Ok thank you…I call from Spain to US for seating assistance!,2
2860,569702009751916544,0,US Airways,@user @user Ummmm I think US Air's computers@were@down for hours - my flight is 3 hours Late Flight.,0
2861,569873190190600192,1,US Airways,@user @user can someone help me with some travel issues today?,1
2863,569893878536527872,0,US Airways,@user If my flight is going to be Cancelled Flightled every week I might as well be in business class.,0
2868,569600990430806017,0,US Airways,@user @user 1 hr wait so far for customer service. yes bad weather but do air traffic controllers answer your phones?!??,0
2870,570302717085790209,0,US Airways,@user thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation #1lesscustomer,0
2871,569640733466103808,0,US Airways,@user What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA,0
2876,569658168097292288,0,US Airways,@user you guys have to be the worst. We are flying into Philadelphia and have only two jetways available for an on time plane.#pisspoor,0
2881,570084337099673600,0,US Airways,"@user  Instead, the miles are credited to an account that i did not open
-- My request to merge the accounts is denied",0
2885,570248954572619776,0,US Airways,@user I will NEVER travel US Airways again. Flew in from LA to DC last night and for the 2nd time on this airline my bags didn't arrive,0
